# Hubbard model DMRG. This file contains many sizes. nmax=4, μ0=0.0, nsweeps=10, cutoff=[1.0e-8]
# L; J; E; deltaE_g^+; deltaE_g^-; nVariance; Γ; eΓ; C; eC [calculated 2025-02-10T16:33:52.533]
30; 0.35; -11.51671408197538; 0.04078030221830531; -0.007048209838531605; [0.29426572645098337, 0.4141202050593221, 0.43564402041860717, 0.44030853487799737, 0.4419736762408244, 0.44279627261924737, 0.4432736104584325, 0.4435759468843967, 0.4437778922724167, 0.4439174628139968, 0.4440153004208094, 0.4440837547636929, 0.4441301727371585, 0.4441590738886261, 0.44417288591612647, 0.44417289685426087, 0.4441590575715404, 0.4441302033942591, 0.44408378023041517, 0.4440153015941293, 0.4439174156846828, 0.44377793956284317, 0.4435759318821517, 0.44327360853746867, 0.4427962981426876, 0.44197374089652786, 0.4403086504175977, 0.4356440536147752, 0.4141201160472515, 0.29426576803815696]; [0.8965437833267862, 0.7491595472847082, 0.6749443139197979, 0.6269718418136194, 0.5910923557872599, 0.5617564678500914, 0.5361840598731575, 0.5126356985500854]; [5.4651155712560165e-5, 0.0004520131055263321, 0.0007400566146564868, 0.00085977488876574, 0.0007987107099204278, 0.0005780381299995104, 0.00025227539584351134, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.0; 0.0; 1.0; 0.0; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.007142857142857143; -0.007958745945290335; 0.9722472955832231; -0.013656826070817196; [0.0002040469163203662, 0.0004080105514197019, 0.00040810062398866087, 0.00040810068798213806, 0.0004081006880296556, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.00040810068802943356, 0.0004081006880292115, 0.00040810068802898947, 0.0004081006879834703, 0.0004081006255149955, 0.0004080105452446414, 0.00020404691552877718]; [0.02856850873468088, 2.9137699758168574e-5, 2.9049780431865073e-8, 2.8878601916361098e-11, 2.869775535777746e-14, 2.8516672587923177e-17, 2.8336556917574865e-20, 2.8157556373160833e-23, 2.7979683678566565e-26, 2.7802934244403607e-29]; [1.7822589477650745e-17, 1.988273402647641e-20, 2.1130723853802123e-23, 1.558015809321411e-26, 2.9194248962010683e-29, 3.4658178253315834e-32, 1.7887630571204147e-35, 1.018007969817198e-38, 3.850320227937921e-41, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.014285714285714285; -0.03182971134239265; 0.9437563461424523; -0.027284611578771045; [0.0008157706543742149, 0.0016302096468339133, 0.0016316427940923361, 0.0016316468555641617, 0.0016316468675598994, 0.0016316468676040863, 0.0016316468676040863, 0.0016316468676038642, 0.0016316468676038642, 0.0016316468676036422, 0.0016316468676036422, 0.0016316468676034201, 0.0016316468676034201, 0.0016316468676034201, 0.0016316468676034201, 0.001631646867602976, 0.001631646867602976, 0.001631646867602976, 0.001631646867602976, 0.001631646867602754, 0.001631646867602754, 0.001631646867602532, 0.001631646867602532, 0.00163164686760231, 0.00163164686760231, 0.0016316468676020879, 0.0016316468676020879, 0.0016316468676018658, 0.0016316468676018658, 0.0016316468676016438, 0.0016316468676016438, 0.0016316468676020879, 0.001631646867602532, 0.0016316468676016438, 0.00163164686760231, 0.001631646867567671, 0.0016316468559383068, 0.0016316428883620393, 0.0016302092594977502, 0.0008157706019018551]; [0.057119393252784256, 0.00023269691629533462, 9.266739468818176e-7, 3.679678593426873e-9, 1.460600186493064e-11, 5.797382803512956e-14, 2.3010704428756285e-16, 9.133295365055168e-19, 3.625142197278363e-21, 1.4388734022143638e-23]; [2.993480256624674e-17, 1.5076234708674054e-19, 2.899619076007899e-22, 1.8611563782443123e-24, 9.585211886516606e-27, 2.857375726878392e-29, 6.038458424442253e-32, 2.1532551377761246e-34, 1.504632769052528e-36, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.02142857142857143; -0.07159693109654386; 0.915503448962094; -0.04057471340157415; [0.0018339170241644664, 0.0036610996073958013, 0.0036682878120226636, 0.0036683334408325052, 0.0036683337432799057, 0.0036683337452514397, 0.00366833374526343, 0.00366833374526343, 0.00366833374526343, 0.00366833374526343, 0.00366833374526343, 0.00366833374526343, 0.00366833374526343, 0.00366833374526343, 0.00366833374526343, 0.00366833374526343, 0.00366833374526343, 0.00366833374526343, 0.00366833374526343, 0.00366833374526343, 0.00366833374526343, 0.0036683337452638742, 0.0036683337452638742, 0.0036683337452638742, 0.0036683337452638742, 0.0036683337452638742, 0.0036683337452638742, 0.0036683337452638742, 0.00366833374526343, 0.0036683337452640963, 0.0036683337452638742, 0.003668333745262986, 0.00366833374526343, 0.00366833374526343, 0.0036683337452505516, 0.0036683337433189855, 0.003668333449756256, 0.0036682888330008545, 0.003661095339381415, 0.0018339163997040941]; [0.08563450375474035, 0.0007830644648553558, 6.999888807976817e-6, 6.239256956743879e-8, 5.55921241699919e-10, 4.953051411931597e-12, 4.412957178081535e-14, 3.931753147493502e-16, 3.503020897807983e-18, 3.121039085223164e-20]; [1.7308642421063434e-17, 2.3158568555993882e-19, 2.854531552558827e-21, 5.575958184671661e-23, 1.9618310790006263e-25, 1.760545262780625e-27, 3.1343367377033357e-29, 2.5018949334464185e-31, 1.2180650476370171e-33, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.02857142857142857; -0.12723363022763712; 0.88748479944441; -0.053264330758302836; [0.003256419071504313, 0.006491538875678993, 0.006513991021370069, 0.006514269877453183, 0.006514276595916746, 0.006514276713534661, 0.006514276715838152, 0.006514276715870793, 0.006514276715871903, 0.006514276715871015, 0.006514276715871681, 0.006514276715871903, 0.006514276715871015, 0.006514276715871459, 0.006514276715871015, 0.006514276715871681, 0.0065142767158705706, 0.006514276715871237, 0.006514276715871237, 0.006514276715870793, 0.006514276715871015, 0.0065142767158705706, 0.006514276715871015, 0.006514276715871459, 0.006514276715871015, 0.006514276715871459, 0.006514276715871459, 0.006514276715872347, 0.006514276715871903, 0.006514276715871459, 0.0065142767158705706, 0.0065142767158705706, 0.006514276715864131, 0.006514276715188894, 0.006514276695332555, 0.0065142757796115, 0.006514259905967323, 0.006514015574222709, 0.006491573370106307, 0.003256397173345804]; [0.11409549757784966, 0.0020285616771480463, 4.353899403802405e-5, 9.712903690535018e-7, 2.1797687182909354e-8, 4.895279927389756e-10, 1.0993464110164042e-11, 2.468644901443644e-13, 5.543202656215063e-15, 1.2446594357692278e-16]; [4.3322265993428383e-16, 8.712932251408222e-17, 8.179956835893572e-17, 4.17208441661344e-18, 1.3001009677048614e-19, 2.9501166193837105e-21, 4.1493432744760743e-23, 6.194388133407594e-25, 4.509383692132522e-27, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.03571428571428571; -0.1987039186719208; 0.8595771607134873; -0.065575036351632; [0.0050805538700144925, 0.010109131552772821, 0.01016328190203164, 0.010164377890752974, 0.010164406866095765, 0.010164407729479574, 0.010164407753041838, 0.010164407756796612, 0.010164407754487348, 0.010164407756448002, 0.010164407754859273, 0.010164407756190208, 0.01016440775509131, 0.010164407756011018, 0.010164407755256955, 0.010164407755877125, 0.010164407755364424, 0.010164407755812954, 0.01016440775537153, 0.010164407755857141, 0.010164407755337557, 0.010164407755800076, 0.010164407755457683, 0.01016440775570171, 0.010164407755496319, 0.010164407755714366, 0.010164407755387517, 0.010164407755936189, 0.010164407755022253, 0.010164407756346305, 0.01016440775462657, 0.010164407756750649, 0.010164407753925353, 0.010164407756612093, 0.010164407725412605, 0.01016440687210829, 0.010164377934831714, 0.010163281746703445, 0.010109131336430766, 0.0050805538296812]; [0.1424874393247585, 0.003953351123923671, 0.00013250694971647688, 4.617327650888026e-6, 1.6186528049055417e-7, 5.67839894132299e-9, 1.9919947294577913e-10, 6.987425196129396e-12, 2.45089056971092e-13, 8.596430006704475e-15]; [1.1456727794123883e-12, 1.3069537056471362e-10, 7.398985922659964e-12, 3.1679855314957964e-13, 1.3164741069231754e-14, 5.03831320664267e-16, 1.8752882188576972e-17, 7.631003655758171e-19, 3.47906755408229e-20, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.04285714285714286; -0.28595683038936426; 0.8317751995388438; -0.0775696711008435; [0.007302562511533495, 0.014497434736755022, 0.01460772583518688, 0.014610910716952308, 0.01461103091653615, 0.014611036021368928, 0.014611036233468822, 0.014611036257650145, 0.014611036246625853, 0.014611036256686694, 0.014611036248273646, 0.014611036255513854, 0.014611036249431164, 0.014611036254678966, 0.014611036250131049, 0.01461103625422644, 0.014611036250443021, 0.014611036254051246, 0.014611036250585796, 0.014611036253930676, 0.01461103625075344, 0.014611036253781462, 0.014611036250849141, 0.014611036253767917, 0.014611036250761655, 0.014611036253905363, 0.014611036250691711, 0.014611036253919352, 0.014611036250856246, 0.014611036253871834, 0.014611036250339104, 0.014611036254944976, 0.01461103624755311, 0.014611036246816367, 0.014611036005178102, 0.014611030942798031, 0.014610910880966888, 0.014607725179694109, 0.014497433833063678, 0.007302562336037766]; [0.17078570935956006, 0.006789383744919546, 0.00032558929443491166, 1.6227200682567294e-5, 8.135878427212012e-7, 4.081986174256487e-8, 2.047994481182467e-9, 1.027432001232885e-10, 5.154130546840465e-12, 2.585504882504967e-13]; [3.8636628880292875e-12, 4.242781017031438e-10, 3.4778495850360383e-11, 2.0009811020052773e-12, 1.089056027811118e-13, 5.842649266871144e-15, 3.1332946863538374e-16, 1.690949056256955e-17, 9.351180976542524e-19, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.05; -0.38893229546933017; 0.8042221529239394; -0.08923927041266533; [0.009918167551234203, 0.019637030968923996, 0.019837072776310638, 0.01984484931035002, 0.01984524468106441, 0.019845267277555978, 0.01984526858237201, 0.019845268711692787, 0.0198452686814532, 0.019845268710914743, 0.019845268688402973, 0.01984526870617298, 0.019845268692813445, 0.01984526870286185, 0.01984526869569292, 0.01984526870063341, 0.019845268697563423, 0.019845268699132834, 0.01984526869881531, 0.019845268698071683, 0.019845268699732355, 0.01984526869725811, 0.019845268700436014, 0.019845268696772722, 0.01984526870061143, 0.019845268697278318, 0.019845268699211882, 0.019845268700078522, 0.01984526869464287, 0.019845268706447428, 0.019845268685609208, 0.019845268716305542, 0.019845268666799587, 0.019845268639341107, 0.019845267207783124, 0.01984524478686822, 0.019844849783392737, 0.01983707056347206, 0.01963702796493938, 0.009918166937257444]; [0.19897161493109697, 0.01070259566041846, 0.0006932678391401017, 4.665199227489689e-5, 3.1578927653552378e-6, 2.1390798534296262e-7, 1.4489280713295451e-8, 9.813730243104176e-10, 6.646602895367076e-11, 4.5014577307772156e-12]; [8.30455637608273e-12, 3.7652477938287756e-10, 3.074393412368786e-11, 2.111296395815785e-12, 1.534823372454605e-13, 1.223482582508733e-14, 1.0836427221773378e-15, 1.0513894203637491e-16, 1.0879488347648967e-17, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.05714285714285714; -0.5075570298254706; 0.7768704070773838; -0.10021379048211743; [0.012922342754947747, 0.025505117085149243, 0.025838127710493985, 0.02585482095207725, 0.02585591628922712, 0.02585599700626995, 0.02585600310968128, 0.025856003745111877, 0.025856003679933126, 0.025856003770236446, 0.025856003703137675, 0.02585600375641328, 0.025856003716229425, 0.025856003746738354, 0.025856003724467724, 0.025856003740622358, 0.02585600372928787, 0.02585600373719732, 0.025856003731637323, 0.025856003735886146, 0.025856003731969057, 0.025856003736487443, 0.025856003730311716, 0.02585600373916641, 0.025856003726328902, 0.025856003744467948, 0.02585600371926189, 0.025856003753405465, 0.02585600370776131, 0.025856003767428914, 0.025856003689575413, 0.025856003783966575, 0.0258560036198916, 0.02585600326522597, 0.02585599681922779, 0.025855916576570603, 0.02585482214217194, 0.0258381213108958, 0.025505108643202767, 0.012922340930824339]; [0.22702332814495885, 0.015840626532777926, 0.0013283517066040203, 0.0001156646349052517, 1.013002426739471e-5, 8.87805879314082e-7, 7.780647050849084e-8, 6.818381986933196e-9, 5.974830924882363e-10, 5.235497773999443e-11]; [2.5994447476130328e-11, 1.2273709891726932e-9, 1.3565411274525643e-10, 1.2301777066055867e-11, 1.1603144763176172e-12, 1.1678068288647276e-13, 1.2416040704256602e-14, 1.3785361453808615e-15, 1.6067887492468906e-16, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.06428571428571428; -0.6417452176529992; 0.7496857632238602; -0.11081911574160874; [0.01630941717404788, 0.032075840923780685, 0.03259467117502024, 0.032627153788858054, 0.03262989841299491, 0.0326301561707909, 0.0326301814461909, 0.03263018413829233, 0.032630184353520164, 0.03263018440809029, 0.03263018439762355, 0.032630184404424556, 0.03263018440142851, 0.032630184402775875, 0.03263018440223542, 0.03263018440240684, 0.03263018440240639, 0.0326301844023289, 0.032630184402445694, 0.032630184402311135, 0.032630184402463014, 0.03263018440229715, 0.03263018440247811, 0.03263018440228449, 0.032630184402502316, 0.03263018440225762, 0.03263018440254917, 0.03263018440218102, 0.03263018440262888, 0.032630184401643, 0.03263018439964993, 0.03263018437042331, 0.03263018410457863, 0.03263018151053476, 0.03263015606869524, 0.032629898994519735, 0.0326271571605492, 0.032594680584566715, 0.03207582110612872, 0.016309411494154102]; [0.254918760043674, 0.022360149819117325, 0.0023616154922554327, 0.0002593275111276568, 2.8652636228004162e-5, 3.1682009546906515e-6, 3.503141606912081e-7, 3.8732127442084954e-8, 4.2821646572824496e-9, 4.734160317395165e-10]; [1.4035488156454027e-12, 3.299724286838424e-11, 7.17998066442497e-12, 9.91013164167947e-13, 1.296213125940097e-13, 1.6144022661733045e-14, 1.9879476271031327e-15, 2.712060392431674e-16, 4.7235557433950873e-17, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.07142857142857142; -0.7913960120837267; 0.722813092222475; -0.12096458111601227; [0.020073250056840908, 0.03932019877082271, 0.04008683925672751, 0.04014525748078146, 0.040151113949147055, 0.04015177553708016, 0.04015185490695794, 0.04015186473160992, 0.040151865961577826, 0.04015186611833155, 0.04015186613769184, 0.04015186614021182, 0.04015186614067656, 0.04015186614049626, 0.04015186614075583, 0.04015186614048405, 0.04015186614076116, 0.040151866140484715, 0.040151866140761605, 0.040151866140483605, 0.04015186614076138, 0.04015186614048227, 0.04015186614076183, 0.04015186614048183, 0.04015186614076138, 0.04015186614048183, 0.04015186614075672, 0.04015186614043431, 0.040151866140403, 0.040151866137607684, 0.04015186611817456, 0.04015186596205833, 0.04015186472945542, 0.040151854905783546, 0.040151775502081044, 0.04015111376294511, 0.040145255876116615, 0.040086834488671785, 0.0393201973030286, 0.020073249061961063]; [0.2826319246732383, 0.030347478340283722, 0.003917415718809223, 0.000525652273255865, 7.096981895973331e-5, 9.58923923066587e-6, 1.2956656995217536e-6, 1.7505362086501366e-7, 2.364982153935857e-8, 3.1950109387988773e-9]; [1.5750942532624023e-13, 6.5673125963424296e-12, 1.5802069956501745e-12, 3.113314941307802e-13, 5.1988185416272585e-14, 7.733872567047152e-15, 1.0472017321409192e-15, 1.2855122827467695e-16, 1.3115582251171795e-17, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.07857142857142857; -0.9563953754271024; 0.6961993710167732; -0.13065184662758522; [0.024206809515878613, 0.04720657183038712, 0.04829116118682508, 0.04838943673327645, 0.048401286011213296, 0.04840289713659929, 0.04840313042283806, 0.048403165307271845, 0.04840317060668431, 0.04840317141763273, 0.04840317154213469, 0.04840317156126939, 0.048403171564215475, 0.048403171564669334, 0.048403171564737946, 0.04840317156474683, 0.04840317156475038, 0.04840317156474794, 0.048403171564753045, 0.04840317156474838, 0.048403171564751934, 0.04840317156474927, 0.04840317156475238, 0.04840317156474927, 0.04840317156474927, 0.04840317156473728, 0.048403171564670444, 0.04840317156421636, 0.04840317156128937, 0.04840317154221774, 0.04840317141811323, 0.04840317060927002, 0.0484031653201642, 0.04840313047604794, 0.04840289726365232, 0.048401285413359973, 0.048389431862603915, 0.048291168299136045, 0.047206571717911316, 0.024206807393524987]; [0.3101381329623469, 0.0399452170959375, 0.006194296687852221, 0.0009999424789980224, 0.00016248904876050497, 2.6427326623371466e-5, 4.29823313015099e-6, 6.99032557490247e-7, 1.1367979139873353e-7, 1.848657402395367e-8]; [1.6524759035840667e-12, 1.1034937297478496e-12, 3.3645876274423316e-13, 6.365090018502168e-14, 1.1537264196592557e-14, 2.0424531948306885e-15, 3.5944348121261277e-16, 6.568644573245831e-17, 8.95805640702088e-18, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.08571428571428572; -1.1366118442830686; 0.6698666983142778; -0.13982049343594127; [0.028702895593807343, 0.055700415884815335, 0.057179843107952655, 0.057336416370249665, 0.05735838486499789, 0.057361874629420884, 0.0573624660446006, 0.057362569739708436, 0.057362588230859046, 0.05736259155455281, 0.05736259215408923, 0.05736259226238993, 0.05736259228196827, 0.05736259228550766, 0.057362592286147596, 0.05736259228626173, 0.05736259228628415, 0.05736259228628726, 0.057362592286286596, 0.057362592286287706, 0.057362592286288816, 0.05736259228628948, 0.057362592286286596, 0.0573625922862826, 0.05736259228626395, 0.057362592286147374, 0.05736259228551388, 0.05736259228198737, 0.057362592262497625, 0.05736259215460926, 0.057362591557147846, 0.057362588243198065, 0.05736256979430543, 0.05736246625882213, 0.05736187529754733, 0.057358386110637705, 0.057336416507216326, 0.057179838373402125, 0.055700418120293804, 0.028702895262289307]; [0.33740774802910406, 0.05119257479589211, 0.009338530241194755, 0.0017735162432132175, 0.0003390733766008179, 6.488501691593126e-5, 1.2416701462805582e-5, 2.375963373750452e-6, 4.546235686481905e-7, 8.698643211947641e-8]; [1.0088289630443494e-11, 8.133529235261705e-12, 2.9019488323265026e-12, 6.688307659220898e-13, 1.4124067935330528e-13, 2.9347718263619906e-14, 6.049147643053282e-15, 1.216543999449712e-15, 1.9202228106520282e-16, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.09285714285714286; -1.33189840792953; 0.6438394149475443; -0.14841357638969543; [0.03355336167328482, 0.06476489085060821, 0.06672095324859417, 0.06695877974581443, 0.06699724360266979, 0.06700429549910991, 0.06700567591164863, 0.067005955699732, 0.06700601341274348, 0.06700602541740097, 0.06700602792387955, 0.06700602844804271, 0.0670060285577243, 0.0670060285806775, 0.06700602858547988, 0.06700602858648397, 0.06700602858669424, 0.06700602858673688, 0.06700602858674576, 0.0670060285867462, 0.06700602858674776, 0.06700602858674554, 0.0670060285867371, 0.0670060285866958, 0.0670060285864853, 0.0670060285854841, 0.06700602858070592, 0.06700602855785798, 0.0670060284486591, 0.06700602792660293, 0.0670060254291045, 0.06700601346070623, 0.06700595588237279, 0.06700567652677503, 0.06700429714963918, 0.06699724631355042, 0.06695878002836753, 0.0667209445138901, 0.06476489600587065, 0.03355336133522857]; [0.36441124139901826, 0.0641691872927964, 0.013564797516605453, 0.0029854460431771386, 0.0006615224527514508, 0.00014671862175942037, 3.254174092674982e-5, 7.217206012338622e-6, 1.6005764941936464e-6, 3.549532922707023e-7]; [5.307904371649056e-11, 5.096695289932133e-11, 2.1071082086637465e-11, 5.672252397033908e-12, 1.3861090217964863e-12, 3.324576570683084e-13, 7.903404857578708e-14, 1.8077404408736493e-14, 3.177088645778724e-15, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.1; -1.5420904475946546; 0.6181331034789548; -0.15645415393687356; [0.03874983656343223, 0.07436088998541757, 0.07687816993038821, 0.07722497742023315, 0.07728871554260008, 0.07730206965366104, 0.07730511250863148, 0.07730577229022861, 0.07730592117331536, 0.07730595564256659, 0.07730596378474552, 0.07730596572325865, 0.07730596618736318, 0.07730596629851094, 0.0773059663251967, 0.07730596633159226, 0.0773059663331297, 0.0773059663334974, 0.07730596633358355, 0.07730596633360687, 0.0773059663336022, 0.077305966333584, 0.07730596633349807, 0.07730596633313325, 0.07730596633161158, 0.07730596632527065, 0.0773059662988902, 0.07730596618895347, 0.07730596573153203, 0.07730596382337329, 0.07730595585062994, 0.07730592222977628, 0.07730577790308213, 0.07730513055091404, 0.07730205943827562, 0.07728870872821525, 0.07722494269548386, 0.07687817593875534, 0.07436089643137578, 0.038749836277376715]; [0.39111677020769914, 0.07891256522888976, 0.019101949419103766, 0.004819357603139746, 0.001224686995444885, 0.0003115425827622832, 7.925697141079717e-5, 2.0161991613747924e-5, 5.128721142570665e-6, 1.3045846044828558e-6]; [2.528079782360609e-10, 2.4757709884865583e-10, 1.16640673145915e-10, 3.610939302880858e-11, 1.0097058785433415e-11, 2.7643445139014165e-12, 7.475286753172343e-13, 1.9269909941252984e-13, 3.7449696180083047e-14, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.10714285714285714; -1.7670042907316201; 0.5927681801105136; -0.1639351464822909; [0.044283464706735054, 0.08444722760839674, 0.08761066899446113, 0.08809850755345261, 0.0881993105146972, 0.08822313077367139, 0.08822916846241236, 0.08823076064590762, 0.08823118969110988, 0.08823130660654299, 0.08823133864235722, 0.088231347443263, 0.08823134986384074, 0.08823135052988951, 0.08823135071318355, 0.08823135076362187, 0.08823135077750033, 0.08823135078131705, 0.08823135078236177, 0.08823135078262734, 0.08823135078262845, 0.08823135078236, 0.08823135078131639, 0.08823135077749944, 0.08823135076361877, 0.08823135071316557, 0.08823135052981113, 0.08823134986351211, 0.08823134744189343, 0.08823133863660004, 0.08823130658223732, 0.088231189588583, 0.08823076021990972, 0.08822916677056392, 0.08822312471927174, 0.08819929355499467, 0.08809847257000869, 0.08761066601703882, 0.08444720750013857, 0.044283463980917204]; [0.4174904915622031, 0.09543066376904824, 0.026195684109593952, 0.007515593919987925, 0.0021739842451544617, 0.0006296807716297931, 0.00018240572199741575, 5.283689035594933e-5, 1.5304385732443655e-5, 4.4328331249001026e-6]; [1.116412161114827e-9, 1.4056055876279054e-9, 7.946490998579798e-10, 2.8777604527022907e-10, 9.221446984263019e-11, 2.8671797935053944e-11, 8.740787921481305e-12, 2.50674996156502e-12, 5.261610656864527e-13, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40; 0.11428571428571428; -2.006435470350108; 0.5677667158575379; -0.17082089050064564; [0.05014450975185247, 0.09498074560007597, 0.09887311238908625, 0.09953754500764678, 0.09969021058387795, 0.09973041004788263, 0.09974181008747651, 0.09974519290486872, 0.09974622409911316, 0.09974654349684631, 0.09974664337435923, 0.09974667479062127, 0.09974668471006054, 0.09974668785020091, 0.09974668884615401, 0.09974668916251028, 0.09974668926310759, 0.09974668929508446, 0.09974668930511843, 0.09974668930784558, 0.09974668930730601, 0.0997466893029122, 0.09974668928885966, 0.09974668924639052, 0.09974668911849016, 0.09974668873245518, 0.09974668756327354, 0.09974668400682174, 0.09974667312988439, 0.09974663963542674, 0.09974653558412516, 0.0997462086428651, 0.0997451656662105, 0.09974176815182578, 0.09973035932760044, 0.0996901813922706, 0.09953755909081297, 0.0988730898326573, 0.09498064792848471, 0.05014446033522513]; [0.4434950085270758, 0.11374628081043296, 0.03497221400054173, 0.011381038604531072, 0.003779157688764469, 0.0012655556074665996, 0.0004255550282347714, 0.0001434219763531262, 4.8402523553800474e-5, 1.6349144285546512e-5]; [5.130140451355617e-9, 7.26048310644189e-9, 4.286497988970375e-9, 1.9925563819209516e-9, 8.256792392923435e-10, 3.180033234064863e-10, 1.1646845417529951e-10, 3.960171059929198e-11, 1.0734887876287287e-11, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
