# Hubbard model DMRG. nmax=3, μ0=0.0.
# L; J; E; deltaE_g^+; deltaE_g^-; nVariance; Γ [calculated 2025-02-06T12:59:07.776]
40; 0.05; -0.3889323147045465; 0.8075650402396503; 0.08671668621713735; [0.00991817660569605, 0.019637032567548784, 0.01983706732315338, 0.019844854709966553, 0.01984525224723055, 0.01984527518850565, 0.019845276609650186, 0.019845276701900838, 0.01984527670809233, 0.019845276708518433, 0.01984527670854841, 0.019845276708548854, 0.019845276708548854, 0.019845276708549076, 0.019845276708548854, 0.01984527670854952, 0.019845276708549298, 0.019845276708549298, 0.01984527670854952, 0.019845276708549298, 0.019845276708549964, 0.019845276708549076, 0.019845276708549076, 0.019845276708549076, 0.019845276708549298, 0.019845276708548854, 0.01984527670854974, 0.01984527670854952, 0.01984527670854863, 0.019845276708544857, 0.019845276708517545, 0.019845276708092552, 0.01984527670190772, 0.019845276609672835, 0.019845275188604017, 0.01984525224743594, 0.019844854710274973, 0.01983706732337498, 0.01963703256773952, 0.009918176605784423]; [0.044329454463388714, 0.0027056406323243062, 0.0001852146645877039, 1.3290137822952252e-5, 9.726528038346726e-7, 7.175364719444905e-8, 5.309916518773808e-9, 3.9341696646649537e-10, 2.91617315747917e-11, 2.161934602449849e-12]
40; 0.075; -0.8719829586917793; 0.7132856634713471; 0.12268451538507286; [0.022094181594679574, 0.04318486611658656, 0.044100990872051105, 0.044177239210599684, 0.04418563607623316, 0.04418668468197251, 0.04418682547613484, 0.04418684530594552, 0.04418684819524188, 0.04418684862679867, 0.04418684869244949, 0.044186848702567394, 0.0441868487041448, 0.04418684870439171, 0.044186848704430126, 0.04418684870443701, 0.04418684870443612, 0.0441868487044379, 0.044186848704437676, 0.0441868487044379, 0.044186848704437454, 0.04418684870443834, 0.04418684870443812, 0.04418684870443701, 0.04418684870443568, 0.04418684870443057, 0.044186848704391046, 0.044186848704142134, 0.04418684870256384, 0.04418684869242373, 0.04418684862669475, 0.04418684819484198, 0.044186845304536426, 0.04418682547158537, 0.044186684671772, 0.0441856360586701, 0.044177239188069706, 0.04410099086103947, 0.04318486610706307, 0.022094181592778206]; [0.09783107825346937, 0.01303723442219654, 0.0019455730803899353, 0.0003047700048816532, 4.878917126453168e-5, 7.88390685044523e-6, 1.2789928390969617e-6, 2.078259136651602e-7, 3.37922208313837e-8, 5.4959914582904795e-9]
40; 0.1; -1.5420695977516798; 0.6215499035578281; 0.15257250896433705; [0.038748513109256644, 0.07435721026813624, 0.07687208199047668, 0.07721754593695929, 0.07728116627096249, 0.07729451433254964, 0.07729753223565372, 0.07729824914992522, 0.07729842557395461, 0.07729847015588165, 0.0772984816559028, 0.07729848467133094, 0.0772984854725518, 0.07729848568775455, 0.07729848574606835, 0.0772984857619865, 0.07729848576635812, 0.07729848576755938, 0.07729848576789489, 0.07729848576797926, 0.07729848576798215, 0.07729848576789378, 0.07729848576755716, 0.07729848576634946, 0.07729848576196319, 0.07729848574601195, 0.07729848568761422, 0.07729848547222185, 0.07729848467055822, 0.07729848165405695, 0.07729847015151958, 0.07729842556414024, 0.07729824912885497, 0.07729753222736924, 0.07729451431351197, 0.07728116625689219, 0.07721754593741026, 0.07687208198405959, 0.07435721024217123, 0.038748513087851544]; [0.16908932721579917, 0.038383311281196396, 0.00972639410965571, 0.0025915293325686223, 0.0007099418797534066, 0.00019765600915435343, 5.5551015853614764e-5, 1.5698148564995688e-5, 4.4501785353917815e-6, 1.2638653876273562e-6]
40; 0.125; -2.3921856319118713; 0.5338469187051051; 0.1770353803098672; [0.059519414093038514, 0.11150092309496284, 0.11661840350624098, 0.11761257297806749, 0.11787599574179386, 0.11795602451984966, 0.11798230842939161, 0.11799139645542822, 0.11799465623211924, 0.1179958581300864, 0.11799631088108709, 0.11799648438272037, 0.1179965518117938, 0.11799657832531274, 0.1179965888537522, 0.11799659306942778, 0.11799659476864943, 0.11799659545548646, 0.1179965957289959, 0.11799659582484323, 0.1179965958248923, 0.11799659572917687, 0.11799659545589569, 0.11799659476948743, 0.11799659307105292, 0.11799658885678621, 0.1179965783307444, 0.11799655182104218, 0.11799648439761912, 0.11799631090355445, 0.11799585816143487, 0.1179946562686236, 0.1179913964953736, 0.11798230847640645, 0.1179560245636897, 0.1178759957403459, 0.1176125730217048, 0.11661840353058239, 0.11150092310200499, 0.05951941411445416]; [0.25429591507394883, 0.08527626253138164, 0.031788004591043105, 0.012439046438316068, 0.005005748954611885, 0.0020509920746125416, 0.000850448052888125, 0.000355451084625688, 0.00014934276743699154, 6.296094124984932e-5]
40; 0.15; -3.4121970079946067; 0.4512776237067797; 0.19356923148293514; [0.08394612357759779, 0.15266762683606006, 0.1611508965166606, 0.16324019368470655, 0.1639570069304206, 0.16424127881461703, 0.16436365834983357, 0.16441927175660132, 0.16444553862814448, 0.1644583090897207, 0.1644646584166991, 0.16446787256258166, 0.1644695239885683, 0.1644703818816049, 0.16447083204120205, 0.1644710704968615, 0.16447119807605248, 0.16447126537350476, 0.16447129884518263, 0.16447131186524744, 0.16447131158767592, 0.16447129713637065, 0.1644712628013405, 0.16447119658933107, 0.1644710705893362, 0.1644708326088118, 0.16447038190181473, 0.16446952327496978, 0.16446787214185976, 0.16446465780487252, 0.16445830847873744, 0.16444553847764443, 0.1644192717127939, 0.16436365827090627, 0.1642412787669254, 0.16395700707535377, 0.16324019373794552, 0.16115089646894054, 0.1526676268102627, 0.08394612355554221]; [0.34836551816338884, 0.1568245394492107, 0.07804469072410751, 0.04068250109927882, 0.021782201300262687, 0.011868497972456551, 0.006546661476829529, 0.0036435531331800866, 0.0020412672528412738, 0.0011492200577188957]
40; 0.175; -4.5881543972087355; 0.37636162185880906; 0.20039651236641287; [0.11142156365099731, 0.1957224161460256, 0.20777238736395032, 0.21122383687740887, 0.212635816448707, 0.2133099840290873, 0.2136610888869992, 0.21385476998270514, 0.21396610013227324, 0.21403203899883105, 0.21407207755491697, 0.21409680798804098, 0.2141123920581256, 0.21412225606560842, 0.21412859292041064, 0.21413266155766641, 0.2141352930836733, 0.21413692888087654, 0.21413782916148105, 0.21413830323357064, 0.2141382818535178, 0.21413784012490078, 0.21413686574717916, 0.2141352613923242, 0.21413265872206888, 0.21412862842869074, 0.21412219197862914, 0.21411237711782527, 0.2140968515195787, 0.21407212017872834, 0.21403206538351616, 0.2139661131019115, 0.2138547867154379, 0.21366111386514275, 0.2133099928161879, 0.21263582836265793, 0.21122385124265697, 0.20777237908139568, 0.19572241783535493, 0.11142156568591699]; [0.4449181019796953, 0.25035582877160073, 0.1546940587083516, 0.09982310708093385, 0.06605394576283673, 0.04443219082452429, 0.030233903115236434, 0.020744483396273432, 0.01431918628262237, 0.009924877563479964]
40; 0.2; -5.901790270297234; 0.31034318472558553; 0.19655583674289545; [0.14110729635412556, 0.23847311546542338, 0.2536096634893674, 0.25829468872773154, 0.26042782207209036, 0.26157299232717723, 0.2622467923140763, 0.2626695076792276, 0.26294559173513776, 0.2631301506341246, 0.2632587309037768, 0.26334991678220665, 0.2634150020201238, 0.2634620851473315, 0.2634952904254253, 0.2635193169479306, 0.26353681618157987, 0.26354754304493966, 0.2635543112226064, 0.26355793062421173, 0.2635577540914025, 0.26355394812342636, 0.2635460195842694, 0.2635342741784601, 0.2635168868034179, 0.26349251395586415, 0.2634587162892259, 0.2634123416249188, 0.26334784659511024, 0.26325778695340873, 0.26312969229996863, 0.2629439078677276, 0.26266829855095963, 0.2622462990204939, 0.2615727256178866, 0.2604265383279707, 0.2582933533235785, 0.2536080618206207, 0.23847249487357125, 0.14110661317209927]; [0.5364055750370865, 0.35602353018557803, 0.25748027282241753, 0.19367851018572155, 0.14897664764878696, 0.11620362117973243, 0.09145655976086502, 0.07238823251999388, 0.05748753602605993, 0.045729100155871547]
40; 0.225; -7.3306886798744255; 0.25392987313810345; 0.181358136294973; [0.17181726777278838, 0.2788173036295354, 0.29604154823449647, 0.30142217678930616, 0.3039980062625549, 0.3054600648047576, 0.30637634177772655, 0.3069843547636646, 0.3074082255627715, 0.3077207979502645, 0.3079465063673579, 0.3081171097079649, 0.3082458106571928, 0.30834542875574167, 0.30842045891553327, 0.3084747037232767, 0.30851996735891696, 0.30854746928753496, 0.3085644600656856, 0.30857530491510365, 0.30857705720759454, 0.308567121334707, 0.30854596080067465, 0.308514904885419, 0.3084711602442438, 0.3084127970111463, 0.30833593127597325, 0.30823478123197634, 0.3081024089148614, 0.3079308102841971, 0.3077021688077539, 0.3073944248746687, 0.3069672196587665, 0.3063567213263543, 0.3054409597445946, 0.3039796675347626, 0.30141290199842063, 0.29602934991992, 0.2788013370412783, 0.17179148972547487]; [0.614658652187943, 0.4570113996391353, 0.3671284390226684, 0.305228880948182, 0.2585520311197219, 0.2214261647883708, 0.1908572151693568, 0.16508987347272258, 0.1430235848438025, 0.12391353277552483]
40; 0.25; -8.850093471525964; 0.20587584806605896; 0.1564606537001616; [0.201939907276927, 0.3149608854326711, 0.3331538180807474, 0.33857104787527437, 0.34114086383669195, 0.3426020237463052, 0.3435557452776288, 0.3441863105138012, 0.3446487554836024, 0.34499437102925223, 0.3452353714767815, 0.345429127593307, 0.3455754084500451, 0.3456929612723927, 0.3457836750414216, 0.3458465539300921, 0.3459036106046105, 0.34594092835130863, 0.3459653196176049, 0.345981497549291, 0.34598603879100787, 0.345975344394317, 0.3459521276499078, 0.34591910558064276, 0.3458638451798348, 0.3458033404309506, 0.3457117150324185, 0.3455980370782583, 0.34545078489868186, 0.3452567103563309, 0.34500576352072887, 0.3446720965085537, 0.3442161726253201, 0.34358012131269877, 0.342635053657087, 0.3411412034527428, 0.3385563369323976, 0.33313184022986375, 0.3149242532577605, 0.2018441879518238]; [0.6744636461873822, 0.5374726260909716, 0.45904530616356815, 0.403951006562862, 0.3610727953321894, 0.32560855667987104, 0.2950770518409013, 0.2680949540373314, 0.24380720019438018, 0.22166801126344515]
40; 0.275; -10.437024191448767; 0.1629123622268711; 0.12530279366071362; [0.2297177305393837, 0.3458752405642811, 0.3642424729043332, 0.36925300518681614, 0.3715439412990107, 0.3728284259663721, 0.3736377720484101, 0.37419326063315594, 0.3745760407881109, 0.3748424415880529, 0.375054706945934, 0.37521071755907975, 0.3753418164637454, 0.3754331760949323, 0.3755142005537444, 0.3755763203027782, 0.37562567035232863, 0.37565943244659383, 0.3756855189133175, 0.3757037670738921, 0.37571197118121846, 0.37570525966149804, 0.3757039449260611, 0.37567478614835315, 0.37564082799196985, 0.3755866678270918, 0.3755155648614401, 0.3754234344121703, 0.3752997317430602, 0.3751401670551795, 0.3749360419706529, 0.3746551450731326, 0.3742748947952266, 0.37373171989779763, 0.3729212746285018, 0.3716166277588673, 0.3693178697375432, 0.3643029326054661, 0.3458660765032031, 0.22957836293076506]; [0.7174806597276437, 0.5945408240973257, 0.5245137022835833, 0.4752054008456008, 0.43646016198158977, 0.4039473261637449, 0.375422118012118, 0.3496530818927189, 0.32589393672670747, 0.30366036871716573]
40; 0.3; -12.07391278017073; 0.12233250145415475; 0.09053976188051394; [0.25419965202537464, 0.3717199759045082, 0.3900507503725612, 0.3944956192830076, 0.396420912134398, 0.3974608795886396, 0.3981116782487901, 0.3985200808425775, 0.3988251137637986, 0.3990074297803621, 0.3991849512517711, 0.399300412713115, 0.39939238775151575, 0.39946774134471386, 0.39952634461854286, 0.3995734508718365, 0.3996247724188231, 0.399656823342599, 0.3996833205422954, 0.39969869748493614, 0.39971363994264575, 0.39971850407082266, 0.39971386939966114, 0.39969839896347326, 0.39968652269817695, 0.3996570476718344, 0.39960688281466594, 0.39955774916080067, 0.39947029916093646, 0.39934950683431114, 0.3992069224709691, 0.39899704467597585, 0.398706264984535, 0.39828576052388254, 0.3976440475644356, 0.3965694212831261, 0.39463142641185267, 0.39015752900578327, 0.3717507696242561, 0.2540080725601863]; [0.7489938422173906, 0.6349882154534979, 0.5701573170447788, 0.524554467378884, 0.48866927754532813, 0.45841267118180895, 0.43169911187676685, 0.4073817411387748, 0.38474707867231467, 0.36333279400020635]
40; 0.325; -13.748698112305895; 0.08264712514755246; 0.053789750721689344; [0.2750582048256548, 0.39314450211969376, 0.4115231915848314, 0.4155216100046306, 0.417098785562555, 0.4179604722818604, 0.4184575983921168, 0.4187743279719609, 0.4190068344831277, 0.4191604706403409, 0.4192875867061663, 0.4193725658960934, 0.41944449546116447, 0.419503018042118, 0.4195464347879858, 0.4195876213934653, 0.41962545910450144, 0.41965062204996606, 0.4196695809380706, 0.4196951466661156, 0.4197112891062751, 0.4197190421055903, 0.41972806017396214, 0.41972699045279227, 0.4197229964839164, 0.41971015942802836, 0.4196878490586522, 0.419652112883278, 0.41960021147984805, 0.41952572147131884, 0.41943151874490425, 0.419274810069572, 0.41906898572007045, 0.4187416363099685, 0.4182343575219616, 0.41737064105663424, 0.4157502374625195, 0.41175156498660836, 0.39324127611049686, 0.2748264607739057]; [0.7731337918500765, 0.6651269997395268, 0.6036517014712697, 0.5604774681355763, 0.526520372055835, 0.49790311594100006, 0.47261229866797605, 0.4495160320590572, 0.4279428203642555, 0.40743623689855246]
40; 0.35; -15.453153467560389; 0.043189726308822785; 0.015672950493190285; [0.2925373155503411, 0.41100117292793326, 0.4297411794762249, 0.43339450710050675, 0.43473005998249237, 0.435431463432022, 0.43585129418992996, 0.4360931994467405, 0.4362520784956121, 0.43638825283009375, 0.43649418875463675, 0.43657045098563807, 0.436630090016922, 0.4366805612419449, 0.43671615288819976, 0.4367431947619467, 0.4367711563175054, 0.4368076380849757, 0.4368346141615882, 0.43685006785719827, 0.4368734102546188, 0.43689589568342213, 0.4369055545495639, 0.43691584251961424, 0.43691945241351005, 0.4369223938227682, 0.4369145637711611, 0.4368962371288174, 0.4368696184706278, 0.43682089816450276, 0.4367453195548039, 0.4366331423418712, 0.43647017379179265, 0.43621420663548993, 0.43581528947591575, 0.4350872084258184, 0.4337091492665692, 0.4300367016033382, 0.4111781289489129, 0.2923200815039725]; [0.7924705011255129, 0.6888449109287895, 0.6297161629651661, 0.5882860845973048, 0.5558016159802289, 0.5284590643183193, 0.5043011736153992, 0.4822342933621668, 0.4615847708388051, 0.4419112790345137]
