# Hubbard model DMRG. L=20, N=20, nmax=4
# NOTE: Different DMRG settings have been used for MI and SF. Check the code.
#J; μ; E; n_variance; <a_i> [calculated 2025-02-15T12:56:33.668 @site  i=10]
0.09655172413793103; 0.8275862068965517; -18.067287449532525; 0.2902992808891145; -0.34539428226980146 # SF
0.09655172413793103; 0.8620689655172413; -19.027063855560286; 0.2986765276492802; 0.013424490451475354 # SF
0.09655172413793103; 0.896551724137931; -20.018287295617352; 0.308883139898958; 0.26683449250103936 # SF
0.09655172413793103; 0.9310344827586207; -21.045314170807178; 0.31409122609219464; 0.002708887347306681 # SF
0.09655172413793103; 0.9655172413793104; -22.10468943594881; 0.3175344104748157; 0.04303813559594625 # SF
0.09655172413793103; 1.0; -23.197059994628514; 0.31763001027775584; -0.0018875131754098283 # SF
0.10862068965517241; 0.0; -1.586487788704787; 0.26487961555500583; 0.24455449015241248 # SF
0.10862068965517241; 0.034482758620689655; -2.039237093100929; 0.2541783703538537; -0.2624232709799054 # SF
0.10862068965517241; 0.06896551724137931; -2.5342306800403795; 0.24385317051440014; -0.30145652046685745 # SF
0.10862068965517241; 0.10344827586206896; -3.0765276318821524; 0.21499450475274084; 0.3318406412410116 # SF
0.10862068965517241; 0.13793103448275862; -3.6627443986725194; 0.1653933393157857; 0.016434141899005057 # SF
0.10862068965517241; 0.1724137931034483; -4.331862930909748; 0.09056671127064497; -3.2785419708473496e-10 # MI
0.10862068965517241; 0.20689655172413793; -5.021518103483912; 0.0905667104428598; -1.4814602462842313e-11 # MI
0.10862068965517241; 0.2413793103448276; -5.711173275556804; 0.0905667101860046; 5.583018410321429e-13 # MI
0.10862068965517241; 0.27586206896551724; -6.400828448102104; 0.09056671154792428; -3.8586744272349354e-13 # MI
0.10862068965517241; 0.3103448275862069; -7.090483620569203; 0.09056671016080742; 9.638338526637323e-14 # MI
0.10862068965517241; 0.3448275862068966; -7.7801387928873496; 0.09056670984700887; 9.992156320933805e-15 # MI
0.10862068965517241; 0.3793103448275862; -8.469793965290052; 0.0905667102527905; 3.865170891974385e-14 # MI
0.10862068965517241; 0.41379310344827586; -9.159449137706327; 0.09056671042660303; -8.437994911523632e-17 # MI
0.10862068965517241; 0.4482758620689655; -9.849104310011828; 0.09056670873192085; 9.214095738008573e-16 # MI
0.10862068965517241; 0.4827586206896552; -10.538759482525132; 0.09056670657170884; -2.3269514488175553e-15 # MI
0.10862068965517241; 0.5172413793103449; -11.228414654962993; 0.09056671004536665; -1.4752096381800192e-15 # MI
0.10862068965517241; 0.5517241379310345; -11.918069827667274; 0.09056670611848117; -9.652475002042671e-15 # MI
0.10862068965517241; 0.5862068965517241; -12.607608229604113; 0.09178707855702428; 0.06695461774035943 # SF
0.10862068965517241; 0.6206896551724138; -13.324199556987368; 0.17014480263170761; 0.10427641418476213 # SF
0.10862068965517241; 0.6551724137931034; -14.09510357127329; 0.20239321990559933; -0.22207094324273988 # SF
0.10862068965517241; 0.6896551724137931; -14.912172660558008; 0.2402153874086712; 0.014231417245603537 # SF
0.10862068965517241; 0.7241379310344828; -15.756669500349224; 0.267438555604113; 0.12568291884883362 # SF
0.10862068965517241; 0.7586206896551724; -16.628601978855407; 0.2774251821952485; 0.2399026694269001 # SF
0.10862068965517241; 0.7931034482758621; -17.534716033279803; 0.2955047074539048; 0.06992101816170003 # SF
0.10862068965517241; 0.8275862068965517; -18.494149771986443; 0.3107627015600052; -0.0015771829094774826 # SF
0.10862068965517241; 0.8620689655172413; -19.46008888490823; 0.3113791080608994; -0.15271005435664128 # SF
0.10862068965517241; 0.896551724137931; -20.480642172208537; 0.32692730541154447; 0.027510381053887235 # SF
0.10862068965517241; 0.9310344827586207; -21.520405125223565; 0.3309069645186109; -0.2786231306107096 # SF
0.10862068965517241; 0.9655172413793104; -22.59228665485007; 0.332553823209782; -0.2514276728411591 # SF
0.10862068965517241; 1.0; -23.694681429163893; 0.33275441596398236; -0.3432004889912649 # SF
0.1206896551724138; 0.0; -1.8019243492781798; 0.2707641856562957; -0.31618824157699205 # SF
0.1206896551724138; 0.034482758620689655; -2.2580390921488074; 0.2578659379292956; 0.14032947068659568 # SF
0.1206896551724138; 0.06896551724137931; -2.7576895684975815; 0.24943872800990985; 0.1542754063865747 # SF
0.1206896551724138; 0.10344827586206896; -3.304524296025598; 0.2287825760551726; 0.04644331171547922 # SF
0.1206896551724138; 0.13793103448275862; -3.8920101744443047; 0.18660560751155586; 0.18207964486723366 # SF
0.1206896551724138; 0.1724137931034483; -4.532597385565122; 0.17129796790297114; 0.18808503506949098 # SF
0.1206896551724138; 0.20689655172413793; -5.224694387433037; 0.11053978355623428; -1.2385213509237332e-12 # MI
0.1206896551724138; 0.2413793103448276; -5.914349559878687; 0.11053978380778218; -2.4730984948117883e-13 # MI
0.1206896551724138; 0.27586206896551724; -6.6040047323606785; 0.11053978458453084; 2.902017161140269e-14 # MI
0.1206896551724138; 0.3103448275862069; -7.293659904824573; 0.11053978573947743; 9.284485734310615e-15 # MI
0.1206896551724138; 0.3448275862068966; -7.983315077446541; 0.11053978579327373; 3.5939768015041115e-15 # MI
0.1206896551724138; 0.3793103448275862; -8.672970250195345; 0.11053978620997662; 1.310515128337609e-13 # MI
0.1206896551724138; 0.41379310344827586; -9.362625422799676; 0.11053978621037985; 3.6981770404743787e-16 # MI
0.1206896551724138; 0.4482758620689655; -10.052280595214265; 0.11053978621029992; 6.239355774706897e-16 # MI
0.1206896551724138; 0.4827586206896552; -10.741935767628075; 0.11053978621030369; 1.767693291515106e-14 # MI
0.1206896551724138; 0.5172413793103449; -11.431590940041826; 0.11053978621030458; 7.454930069057704e-15 # MI
0.1206896551724138; 0.5517241379310345; -12.120417743588053; 0.159895233685319; -0.279263982625019 # SF
0.1206896551724138; 0.5862068965517241; -12.85317754294217; 0.1963302986652804; 0.028853687590265714 # SF
0.1206896551724138; 0.6206896551724138; -13.624405301217989; 0.23763391009002777; -0.0334420948979111 # SF
0.1206896551724138; 0.6551724137931034; -14.420180924168772; 0.24354070807862427; 0.22475578908482807 # SF
0.1206896551724138; 0.6896551724137931; -15.268990443549042; 0.2799648546170408; 0.02142453793701562 # SF
0.1206896551724138; 0.7241379310344828; -16.139470890798087; 0.2955758976410787; -0.07259965031223006 # SF
0.1206896551724138; 0.7586206896551724; -17.039176723881884; 0.305810462328574; 0.3944806678421758 # SF
0.1206896551724138; 0.7931034482758621; -17.973497540461874; 0.3216159050966798; 0.30757713555198873 # SF
0.1206896551724138; 0.8275862068965517; -18.93838902675805; 0.3268222585056555; -0.3944099156767496 # SF
0.1206896551724138; 0.8620689655172413; -19.934636070641282; 0.33522007433358647; 0.38323536735236824 # SF
0.1206896551724138; 0.896551724137931; -20.963794348600068; 0.34008616831128213; -0.019764395671680385 # SF
0.1206896551724138; 0.9310344827586207; -22.020706513381995; 0.34504893678688786; -0.00897189961185563 # SF
0.1206896551724138; 0.9655172413793104; -23.10687229348188; 0.3474224013395082; -0.001163302188086921 # SF
0.1206896551724138; 1.0; -24.221864011741623; 0.34854355794296055; 0.015231666976012201 # SF
0.13275862068965516; 0.0; -2.022218259359681; 0.27494505212016807; 0.31360205119405354 # SF
0.13275862068965516; 0.034482758620689655; -2.4906329659079187; 0.26712966029364543; -0.06568359001888521 # SF
0.13275862068965516; 0.06896551724137931; -2.9954443430878293; 0.25901432313910167; 0.009170316794905669 # SF
0.13275862068965516; 0.10344827586206896; -3.5413659951798717; 0.2378130872054861; -0.2788104973633848 # SF
0.13275862068965516; 0.13793103448275862; -4.127172124915496; 0.22716671538515598; 0.20519540319487078 # SF
0.13275862068965516; 0.1724137931034483; -4.762375321824189; 0.18668310364286167; -0.23159674484170198 # SF
0.13275862068965516; 0.20689655172413793; -5.447301236276855; 0.13196847075879736; -5.362280100354482e-9 # MI
0.13275862068965516; 0.2413793103448276; -6.136956428224073; 0.13196847080298468; 3.4367681029761654e-9 # MI
0.13275862068965516; 0.27586206896551724; -6.826611596918366; 0.1319684686076712; -3.5700563256226057e-11 # MI
0.13275862068965516; 0.3103448275862069; -7.516266769511376; 0.13196846830166664; 7.061203117534247e-13 # MI
0.13275862068965516; 0.3448275862068966; -8.20592194233658; 0.13196847224287422; -4.7767151850161244e-15 # MI
0.13275862068965516; 0.3793103448275862; -8.895577125974865; 0.13196847665643618; -1.6590095280163213e-15 # MI
0.13275862068965516; 0.41379310344827586; -9.585232309603064; 0.13196848601990108; 4.7883361878185755e-15 # MI
0.13275862068965516; 0.4482758620689655; -10.274887482390923; 0.13196848637894898; 1.298932447278995e-16 # MI
0.13275862068965516; 0.4827586206896552; -10.964542654808795; 0.13196848635287273; 6.7959213543065005e-15 # MI
0.13275862068965516; 0.5172413793103449; -11.656889218363352; 0.18663122519983744; 0.2562200239214237 # SF
0.13275862068965516; 0.5517241379310345; -12.391502245100941; 0.21420506472779666; -0.12461911936460437 # SF
0.13275862068965516; 0.5862068965517241; -13.161194270547215; 0.2529446743323829; -0.015587006860829138 # SF
0.13275862068965516; 0.6206896551724138; -13.962099497609637; 0.27021400547392616; -0.036659860407348886 # SF
0.13275862068965516; 0.6551724137931034; -14.792541819920865; 0.28814058854781055; 0.33705171500109576 # SF
0.13275862068965516; 0.6896551724137931; -15.655270515563418; 0.30009227917781733; -0.389013620362015 # SF
0.13275862068965516; 0.7241379310344828; -16.550870730558806; 0.310293853667277; 0.21232647046912198 # SF
0.13275862068965516; 0.7586206896551724; -17.476341367276632; 0.32424712038378134; 0.0217265446188631 # SF
0.13275862068965516; 0.7931034482758621; -18.430442597496754; 0.33604257438221286; -0.010036880631275691 # SF
0.13275862068965516; 0.8275862068965517; -19.41332029838245; 0.3458239902797935; 0.006396017516257554 # SF
0.13275862068965516; 0.8620689655172413; -20.42468475796682; 0.35339717659949965; 0.0348945319526741 # SF
0.13275862068965516; 0.896551724137931; -21.4642848927365; 0.35900684067909117; 0.03635068651986785 # SF
0.13275862068965516; 0.9310344827586207; -22.532753244222864; 0.36065927965424205; 0.433093282356895 # SF
0.13275862068965516; 0.9655172413793104; -23.635063794286207; 0.3624089260742922; -0.11452944895512182 # SF
0.13275862068965516; 1.0; -24.764129679701437; 0.36455470268551915; 0.1568649019274409 # SF
0.14482758620689656; 0.0; -2.246515909534973; 0.27650919283023623; -0.213162284876412 # SF
0.14482758620689656; 0.034482758620689655; -2.724300222620694; 0.2736263946454388; 0.05986885558303672 # SF
0.14482758620689656; 0.06896551724137931; -3.2386609766784615; 0.260281147043386; -0.29899811076215244 # SF
0.14482758620689656; 0.10344827586206896; -3.7906620557048147; 0.246076324137254; 0.1711656033525064 # SF
0.14482758620689656; 0.13793103448275862; -4.3805686324381945; 0.22255991589997348; -0.24956972796436955 # SF
0.14482758620689656; 0.1724137931034483; -5.011974787826243; 0.2078880236508266; 0.09119123017271767 # SF
0.14482758620689656; 0.20689655172413793; -5.688663880306434; 0.15460753563593288; 3.070331119741719e-9 # MI
0.14482758620689656; 0.2413793103448276; -6.37831905201153; 0.154607536731314; -1.4803479894079834e-9 # MI
0.14482758620689656; 0.27586206896551724; -7.067974224293684; 0.15460753660540205; 2.078565279215738e-9 # MI
0.14482758620689656; 0.3103448275862069; -7.75762939657206; 0.15460753770354696; 9.742590159697257e-10 # MI
0.14482758620689656; 0.3448275862068966; -8.447284568891787; 0.15460753932763893; -1.8759493023884266e-9 # MI
0.14482758620689656; 0.3793103448275862; -9.13693974130808; 0.15460753794119197; 2.5013587593340565e-10 # MI
0.14482758620689656; 0.41379310344827586; -9.826594913760914; 0.15460753724005394; 6.652105462448347e-10 # MI
0.14482758620689656; 0.4482758620689655; -10.516250086124593; 0.15460753825008422; 1.4881903534368975e-9 # MI
0.14482758620689656; 0.4827586206896552; -11.212604038834952; 0.21953365360508825; 0.0790404626673671 # SF
0.14482758620689656; 0.5172413793103449; -11.945333750181986; 0.2321343271993972; -0.1976244738228493 # SF
0.14482758620689656; 0.5517241379310345; -12.710009708406945; 0.2593107894253843; -0.32707835957998027 # SF
0.14482758620689656; 0.5862068965517241; -13.506500713409975; 0.28311098537618395; 0.27541383535457187 # SF
0.14482758620689656; 0.6206896551724138; -14.331652353433958; 0.2996926249838081; -0.3858683375978603 # SF
0.14482758620689656; 0.6551724137931034; -15.19181861118112; 0.30771508754871846; 0.11692892535743962 # SF
0.14482758620689656; 0.6896551724137931; -16.077765566562437; 0.32255987164434563; -0.011420927609725452 # SF
0.14482758620689656; 0.7241379310344828; -16.991281739474832; 0.33721395377221675; 0.003493035910964927 # SF
0.14482758620689656; 0.7586206896551724; -17.932410944579676; 0.3489616290682318; 0.024193686676404678 # SF
0.14482758620689656; 0.7931034482758621; -18.900886226284296; 0.35856327120775866; -0.17099402494976448 # SF
0.14482758620689656; 0.8275862068965517; -19.900484298406298; 0.36009799478393756; -0.298082563496868 # SF
0.14482758620689656; 0.8620689655172413; -20.931326656909985; 0.366790671197772; 0.018595939027768085 # SF
0.14482758620689656; 0.896551724137931; -21.988664830014226; 0.3729535959574126; -0.00141250125404367 # SF
0.14482758620689656; 0.9310344827586207; -23.072704383892475; 0.37711978700849746; 0.0023146438203429987 # SF
0.14482758620689656; 0.9655172413793104; -24.17754997540019; 0.37811414596324644; -0.3799064171708015 # SF
0.14482758620689656; 1.0; -25.320771685069943; 0.38060134277244284; -0.3358642752533695 # SF
0.15689655172413794; 0.0; -2.4863856432072713; 0.2881873927535534; 0.05292154099300357 # SF
0.15689655172413794; 0.034482758620689655; -2.9730508600572616; 0.2788757220614724; 0.0809321585104853 # SF
0.15689655172413794; 0.06896551724137931; -3.4949678542533764; 0.2649252028893556; 0.07043149261653085 # SF
0.15689655172413794; 0.10344827586206896; -4.052306930984655; 0.2582801831419562; 0.080714818992597 # SF
0.15689655172413794; 0.13793103448275862; -4.644962965396834; 0.2345601086968313; 0.1656445406357692 # SF
0.15689655172413794; 0.1724137931034483; -5.274788607480242; 0.2266055756762978; 0.16709834446486355 # SF
0.15689655172413794; 0.20689655172413793; -5.948004730069047; 0.1781594569401883; 1.828434218405198e-9 # MI
0.15689655172413794; 0.2413793103448276; -6.6376599025785294; 0.17815945612388684; -1.2064323458770668e-10 # MI
0.15689655172413794; 0.27586206896551724; -7.327315074836765; 0.17815945570185798; 2.375546725342853e-10 # MI
0.15689655172413794; 0.3103448275862069; -8.016970247173264; 0.1781594533287736; 6.367524799091563e-11 # MI
0.15689655172413794; 0.3448275862068966; -8.706625419531074; 0.17815945470513506; 1.1171459270773153e-10 # MI
0.15689655172413794; 0.3793103448275862; -9.396280591907137; 0.17815945378774356; -9.521749250943612e-11 # MI
0.15689655172413794; 0.41379310344827586; -10.085935564553258; 0.17816030491025914; -0.002041132558590809 # SF
0.15689655172413794; 0.4482758620689655; -10.7839053764324; 0.23884592067432053; -0.06838704545466644 # SF
0.15689655172413794; 0.4827586206896552; -11.513963926481777; 0.24992730698625; 0.27407372825776705 # SF
0.15689655172413794; 0.5172413793103449; -12.275499300292594; 0.27752928620794104; 0.31609306138530485 # SF
0.15689655172413794; 0.5517241379310345; -13.066732819360391; 0.2913864434188578; -0.38002252813749315 # SF
0.15689655172413794; 0.5862068965517241; -13.890932218956138; 0.3010368647040702; -0.0027447449598224215 # SF
0.15689655172413794; 0.6206896551724138; -14.739534048673525; 0.321275064770697; 0.015202365474917856 # SF
0.15689655172413794; 0.6551724137931034; -15.614711684499113; 0.33612693502904833; -0.0024511399699154272 # SF
0.15689655172413794; 0.6896551724137931; -16.51554676028653; 0.34842051782173855; 0.31096063210754465 # SF
0.15689655172413794; 0.7241379310344828; -17.447351423560665; 0.3503911228808154; 0.07970996552358763 # SF
0.15689655172413794; 0.7586206896551724; -18.409901992776913; 0.361952239022036; 0.015927735281223702 # SF
0.15689655172413794; 0.7931034482758621; -19.39876497573886; 0.3719101154210538; -0.0013236867228028468 # SF
0.15689655172413794; 0.8275862068965517; -20.41259373576318; 0.37967035671326244; 0.23620242043744286 # SF
0.15689655172413794; 0.8620689655172413; -21.453912862929055; 0.3861198415503564; -0.3302398973081336 # SF
0.15689655172413794; 0.896551724137931; -22.523566336958936; 0.3876478182372125; 0.31340504255641877 # SF
0.15689655172413794; 0.9310344827586207; -23.624913254918717; 0.3917836060880755; -0.1249044393830155 # SF
0.15689655172413794; 0.9655172413793104; -24.75177885977101; 0.3955822485411775; 0.0027395075916308476 # SF
0.15689655172413794; 1.0; -25.903427694331906; 0.3974129588018327; 0.005595501394723318 # SF
0.16896551724137931; 0.0; -2.7319163653794587; 0.29220319922199467; 0.32976103697745435 # SF
0.16896551724137931; 0.034482758620689655; -3.2309384458985275; 0.28802520553102284; 0.03688811650022522 # SF
0.16896551724137931; 0.06896551724137931; -3.7601332895344135; 0.2768708525398772; 0.16708392120531934 # SF
0.16896551724137931; 0.10344827586206896; -4.324261220779616; 0.2711498254215199; -0.08741649289209884 # SF
0.16896551724137931; 0.13793103448275862; -4.921795379788688; 0.24924404657478727; -0.0450090181332556 # SF
0.16896551724137931; 0.1724137931034483; -5.553608908837769; 0.24415949276213755; -0.07679374496865579 # SF
0.16896551724137931; 0.20689655172413793; -6.2243382392777225; 0.20255363343931954; 0.04738941389115459 # SF
0.16896551724137931; 0.2413793103448276; -6.914094709849662; 0.20226964493840516; -5.52101014135175e-9 # MI
0.16896551724137931; 0.27586206896551724; -7.603749882060791; 0.2022696457629889; -5.815044233193662e-11 # MI
0.16896551724137931; 0.3103448275862069; -8.293405054457715; 0.2022696472400285; -1.7722830253683354e-9 # MI
0.16896551724137931; 0.3448275862068966; -8.983060240304663; 0.20226963304599144; -4.395588445279632e-10 # MI
0.16896551724137931; 0.3793103448275862; -9.672715436371206; 0.20226968718361316; -0.0001774461107763587 # SF
0.16896551724137931; 0.41379310344827586; -10.362905676118192; 0.20648736020405112; -0.16683811656963857 # SF
0.16896551724137931; 0.4482758620689655; -11.094777380300748; 0.2588255210078887; 0.12697211930138497 # SF
0.16896551724137931; 0.4827586206896552; -11.854459382681316; 0.28580028760824394; 0.3819357359984914 # SF
0.16896551724137931; 0.5172413793103449; -12.644861887493041; 0.30032474410277477; -0.07090703435361241 # SF
0.16896551724137931; 0.5517241379310345; -13.458541891411414; 0.31628457878461913; -0.007072138634280599 # SF
0.16896551724137931; 0.5862068965517241; -14.2973056173158; 0.3351785066430908; 0.029588566390552136 # SF
0.16896551724137931; 0.6206896551724138; -15.161074617644884; 0.3477440357084953; -0.30443457180848177 # SF
0.16896551724137931; 0.6551724137931034; -16.057572922265333; 0.35044599161206214; -0.1903195975972164 # SF
0.16896551724137931; 0.6896551724137931; -16.981501795885126; 0.3636032766905797; -0.12188357017231696 # SF
0.16896551724137931; 0.7241379310344828; -17.93114376245916; 0.37489184766181394; -0.0016866550429789071 # SF
0.16896551724137931; 0.7586206896551724; -18.90583017606444; 0.3849023180703295; 0.02019384238535505 # SF
0.16896551724137931; 0.7931034482758621; -19.90583125095584; 0.38860745257044194; -0.4518698815399977 # SF
0.16896551724137931; 0.8275862068965517; -20.940297066184772; 0.39339051313063944; 0.03256684295889207 # SF
0.16896551724137931; 0.8620689655172413; -21.999928328637274; 0.40044576446666147; -0.0025234229703362853 # SF
0.16896551724137931; 0.896551724137931; -23.084214115829965; 0.40590958278976785; -0.12163750269779151 # SF
0.16896551724137931; 0.9310344827586207; -24.193626412168793; 0.4105637809907563; -9.803360673478161e-5 # SF
0.16896551724137931; 0.9655172413793104; -25.331324790680814; 0.41082574771744396; -0.21937403498868296 # SF
0.16896551724137931; 1.0; -26.499422706906753; 0.4134142213966294; -0.011799768830132087 # SF
0.1810344827586207; 0.0; -2.9878513816076797; 0.29802219270937125; 0.19094875332815328 # SF
0.1810344827586207; 0.034482758620689655; -3.49467105029593; 0.2973311930170749; 0.09544307031009602 # SF
0.1810344827586207; 0.06896551724137931; -4.0344613002630965; 0.28776621103515; -0.011952224437298695 # SF
0.1810344827586207; 0.10344827586206896; -4.605990325515046; 0.28369728308483977; -0.011239290929955674 # SF
0.1810344827586207; 0.13793103448275862; -5.209595198932963; 0.26585856732719637; -0.04509776550831882 # SF
0.1810344827586207; 0.1724137931034483; -5.845366571433356; 0.2614593580079839; 0.07808796239521536 # SF
0.1810344827586207; 0.20689655172413793; -6.516908520138972; 0.22666376334314076; -0.03822845329932998 # SF
0.1810344827586207; 0.2413793103448276; -7.206628417716468; 0.22651887430183404; 1.0229685015222764e-8 # MI
0.1810344827586207; 0.27586206896551724; -7.896283594388895; 0.22651888925662433; -3.0801890979138133e-9 # MI
0.1810344827586207; 0.3103448275862069; -8.585938766697657; 0.22651888752706584; -5.9917753807411256e-9 # MI
0.1810344827586207; 0.3448275862068966; -9.2755939390559; 0.22651888469940484; -1.1421679738208482e-9 # MI
0.1810344827586207; 0.3793103448275862; -9.971071456528252; 0.2761655125479403; 0.08935915858788197 # SF
0.1810344827586207; 0.41379310344827586; -10.694508038160539; 0.2819623514257952; 0.3433541770939608 # SF
0.1810344827586207; 0.4482758620689655; -11.451729043217485; 0.2898607883123945; -0.01903009977388772 # SF
0.1810344827586207; 0.4827586206896552; -12.232137319230581; 0.3157087000845489; 0.005395314701755259 # SF
0.1810344827586207; 0.5172413793103449; -13.036337616191226; 0.3312603221527186; -0.025903576652837032 # SF
0.1810344827586207; 0.5517241379310345; -13.86429163021882; 0.341778303235418; 0.41725624108823184 # SF
0.1810344827586207; 0.5862068965517241; -14.726052082795686; 0.3499732491011396; 0.2084108376676642 # SF
0.1810344827586207; 0.6206896551724138; -15.613576784695727; 0.363008991705315; 0.016826149825264307 # SF
0.1810344827586207; 0.6551724137931034; -16.525018186248044; 0.37627601819317413; -0.001573770126489019 # SF
0.1810344827586207; 0.6896551724137931; -17.459093517219312; 0.38392896505738583; 0.4423041931643204 # SF
0.1810344827586207; 0.7241379310344828; -18.426472271949567; 0.38778029590510776; -0.05955789782519418 # SF
0.1810344827586207; 0.7586206896551724; -19.4215161637895; 0.39778108723369776; -0.013275428045003979 # SF
0.1810344827586207; 0.7931034482758621; -20.441090381121395; 0.40645973583377915; 0.000851503867663776 # SF
0.1810344827586207; 0.8275862068965517; -21.485083293321978; 0.4138789457956604; -0.01862994605445906 # SF
0.1810344827586207; 0.8620689655172413; -22.55387130880215; 0.4158068513194668; -0.42276131303723535 # SF
0.1810344827586207; 0.896551724137931; -23.656710309478548; 0.4199603138001806; -0.06562501548157645 # SF
0.1810344827586207; 0.9310344827586207; -24.78342605127013; 0.42513129212992506; -0.0002669914570673614 # SF
0.1810344827586207; 0.9655172413793104; -25.933687575984884; 0.42883485057455095; 0.0024537695371758456 # SF
0.1810344827586207; 1.0; -27.107031073877284; 0.43219537586282364; 0.254207810179156 # SF
0.19310344827586207; 0.0; -3.2480236968752823; 0.30603373737459083; -0.18324026330629106 # SF
0.19310344827586207; 0.034482758620689655; -3.765437713165258; 0.3054615282204407; 0.18159078076565802 # SF
0.19310344827586207; 0.06896551724137931; -4.315034345839002; 0.29880404345381983; -0.16579374178960493 # SF
0.19310344827586207; 0.10344827586206896; -4.894141125819137; 0.2932628608753439; -0.27354907396509137 # SF
0.19310344827586207; 0.13793103448275862; -5.495024297242536; 0.28596743576016237; 0.022430932537338907 # SF
0.19310344827586207; 0.1724137931034483; -6.145553850220223; 0.2724191585082103; 0.1997715086595487 # SF
0.19310344827586207; 0.20689655172413793; -6.824501811633237; 0.2504383889722317; -0.0045169360431563145 # SF
0.19310344827586207; 0.2413793103448276; -7.514157875567507; 0.2504367433305492; 3.840622140938683e-9 # MI
0.19310344827586207; 0.27586206896551724; -8.203813054692501; 0.25043674937065497; 1.586221528822452e-10 # MI
0.19310344827586207; 0.3103448275862069; -8.893462817006176; 0.25044372013536975; 0.008732703498421143 # SF
0.19310344827586207; 0.3448275862068966; -9.584750534288982; 0.2932945856252369; 0.15109381913407713 # SF
0.19310344827586207; 0.3793103448275862; -10.308745062747406; 0.29535439512770756; -0.10897068395712055 # SF
0.19310344827586207; 0.41379310344827586; -11.058105175231974; 0.30757000222851594; 0.0007105655682489938 # SF
0.19310344827586207; 0.4482758620689655; -11.829509013172053; 0.33089652757749; -0.020740285218140742 # SF
0.19310344827586207; 0.4827586206896552; -12.622732656686567; 0.3329605530630384; 0.269110164116074 # SF
0.19310344827586207; 0.5172413793103449; -13.450834447625235; 0.3464057745262725; 0.13696576798616847 # SF
0.19310344827586207; 0.5517241379310345; -14.302674761226106; 0.36254436256695; 0.002025397360015752 # SF
0.19310344827586207; 0.5862068965517241; -15.177636063800076; 0.3761849113797837; 0.01848064904849324 # SF
0.19310344827586207; 0.6206896551724138; -16.075145240969835; 0.382714997537662; -0.4495501492399019 # SF
0.19310344827586207; 0.6551724137931034; -17.005986503586417; 0.3911437157055784; 0.33460711317099 # SF
0.19310344827586207; 0.6896551724137931; -17.96428310561707; 0.400406949469704; 0.016467740179078035 # SF
0.19310344827586207; 0.7241379310344828; -18.945173599332332; 0.41047305973108505; -0.01926882806368097 # SF
0.19310344827586207; 0.7586206896551724; -19.94935814974192; 0.4184795142172759; 0.31980175863631466 # SF
0.19310344827586207; 0.7931034482758621; -20.984020374860666; 0.42002880309658863; -0.24892997264588387 # SF
0.19310344827586207; 0.8275862068965517; -22.047538210053265; 0.4270563719761338; 0.014022089393945497 # SF
0.19310344827586207; 0.8620689655172413; -23.13426984130736; 0.4335531691752257; 0.001379402190886881 # SF
0.19310344827586207; 0.896551724137931; -24.243942599705214; 0.43903917667958403; -0.2525426477483852 # SF
0.19310344827586207; 0.9310344827586207; -25.381978766252736; 0.43974909519623795; -0.2647899888455811 # SF
0.19310344827586207; 0.9655172413793104; -26.54998243791653; 0.44368628598475146; -0.00373249694065966 # SF
0.19310344827586207; 1.0; -27.74018758011282; 0.4477816756202433; -0.06900617241492983 # SF
0.20517241379310344; 0.0; -3.524024651477133; 0.31441700001614636; 0.033958014159323306 # SF
0.20517241379310344; 0.034482758620689655; -4.045642610175137; 0.3128319795299921; 0.3210270106114762 # SF
0.20517241379310344; 0.06896551724137931; -4.607639031429351; 0.308401432887886; 0.22629501276453912 # SF
0.20517241379310344; 0.10344827586206896; -5.194572870428618; 0.3068819466252647; -0.23558189006656044 # SF
0.20517241379310344; 0.13793103448275862; -5.814609732504959; 0.2969906460512186; 0.2580148795435789 # SF
0.20517241379310344; 0.1724137931034483; -6.465364553102189; 0.29507828239020784; 0.08791843898710447 # SF
0.20517241379310344; 0.20689655172413793; -7.145828358752985; 0.2735399999268957; -4.041250836751343e-9 # MI
0.20517241379310344; 0.2413793103448276; -7.835483530692562; 0.2735400013893896; -1.698131073060197e-9 # MI
0.20517241379310344; 0.27586206896551724; -8.525138712192348; 0.2735400356844777; -3.9848411712894024e-5 # SF
0.20517241379310344; 0.3103448275862069; -9.214398522407416; 0.27733152398377303; 0.21137562914914323 # SF
0.20517241379310344; 0.3448275862068966; -9.934407636193086; 0.31239930088698453; 0.014181991227416117 # SF
0.20517241379310344; 0.3793103448275862; -10.674780769479723; 0.3244920060089387; -0.050957583058170774 # SF
0.20517241379310344; 0.41379310344827586; -11.436258242091839; 0.34564247726872455; 0.030444974518981986 # SF
0.20517241379310344; 0.4482758620689655; -12.229359202563696; 0.3456797499274158; -0.02156921923698247 # SF
0.20517241379310344; 0.4827586206896552; -13.046935397450316; 0.36011281874723156; -0.0026287289303735203 # SF
0.20517241379310344; 0.5172413793103449; -13.885146736853125; 0.3740586621262363; 0.3000477214011066 # SF
0.20517241379310344; 0.5517241379310345; -14.749337124767818; 0.3878092564016211; 0.2845173985796492 # SF
0.20517241379310344; 0.5862068965517241; -15.645664523119956; 0.3894832651911031; -0.14620089740664002 # SF
0.20517241379310344; 0.6206896551724138; -16.56609020719058; 0.4016432996297168; 0.0006595400744299646 # SF
0.20517241379310344; 0.6551724137931034; -17.50948376075077; 0.41286667258299437; 0.0032816976401547054 # SF
