# Fit results on Γ. Minimum size considered: LMin = 20.
# J, rMin, rMax, K_∞, e_K_∞, chi2n
0.3357142857142857, 8, 14, 0.3676128320252806, 0.003573275986725221, 6.067568592287882
0.3357142857142857, 8, 16, 0.3487052770080219, 0.003068971258145449, 28.135822072995147
0.3357142857142857, 8, 18, 0.33987140073163463, 0.0028102066006331357, 51.69578219651322
0.34285714285714286, 2, 12, 0.47948280406246285, 0.00041148977312911646, 571.6525731697561
0.34285714285714286, 2, 14, 0.4744391698925146, 0.0003883006477674582, 791.5872836771351
0.34285714285714286, 2, 16, 0.46853587714772627, 0.0003693479175126632, 1260.3483309714022
0.34285714285714286, 2, 18, 0.4665052382879006, 0.00036076442438554983, 1553.839498269923
0.34285714285714286, 4, 12, 0.4328738318057345, 0.0013196834555936389, 114.78059389144057
0.34285714285714286, 4, 14, 0.42377726143265687, 0.0011816316664745926, 215.78416709958282
0.34285714285714286, 4, 16, 0.41639748007350263, 0.0010894200345421764, 364.6175364566378
0.34285714285714286, 4, 18, 0.4167817235654143, 0.0010217339075757395, 315.4011713384289
0.34285714285714286, 6, 12, 0.3947636543097469, 0.0029741061612204053, 43.28090356608698
0.34285714285714286, 6, 14, 0.3877121258314914, 0.002545577215235611, 89.42885470722919
0.34285714285714286, 6, 16, 0.3805216724460839, 0.002250688355804768, 173.11768485508244
0.34285714285714286, 6, 18, 0.3844814156226179, 0.002026990915003273, 130.89781379114666
0.34285714285714286, 8, 12, 0.36426949946638204, 0.0059757536481410386, 13.147345394342194
0.34285714285714286, 8, 14, 0.3607096613029322, 0.004796464609855265, 33.806755841528485
0.34285714285714286, 8, 16, 0.35040509859774227, 0.004010567394625528, 90.78030718752738
0.34285714285714286, 8, 18, 0.360220935952671, 0.003497633080117805, 73.79613988746907
0.35, 2, 12, 0.4653121015300353, 0.00039040640937091124, 272.640602864358
0.35, 2, 14, 0.46079473695634915, 0.0003708460739558543, 488.1586109225742
0.35, 2, 16, 0.45560021673806667, 0.00035458019092152426, 951.059648892711
0.35, 2, 18, 0.45323010333039965, 0.00034513896123906267, 1189.4800168290637
0.35, 4, 12, 0.4230082376209244, 0.0012106124055338103, 74.65542602319256
0.35, 4, 14, 0.4150252179985125, 0.001091221789134991, 163.07834417411112
0.35, 4, 16, 0.40821232498457694, 0.001011845902249477, 300.00393675693977
0.35, 4, 18, 0.4076827040422863, 0.0009562018411318002, 256.20290489042054
0.35, 6, 12, 0.3889068930635167, 0.002707099289714999, 31.376418560176134
0.35, 6, 14, 0.381984360780068, 0.0023274393924509113, 68.28056321463515
0.35, 6, 16, 0.3746400379599795, 0.0020725359467530886, 139.23794268118056
0.35, 6, 18, 0.3766489723327276, 0.0018878357954968672, 100.85171382191508
0.35, 8, 12, 0.36235966827842697, 0.0054666317602365885, 9.376007940272096
0.35, 8, 14, 0.35768920979394225, 0.004381756664820132, 24.94554865694951
0.35, 8, 16, 0.3469969653775997, 0.003683717332195557, 71.30312555490836
0.35, 8, 18, 0.3528753989461638, 0.003242411226148189, 54.46475223052549
