# Fit results on Γ. Minimum size considered: LMin = 30.
# J, rMin, rMax, K_∞, e_K_∞, chi2n
0.21428571428571427, 4, 14, 0.5197293754271842, 0.0011735127950942212, 40.16918570100858
0.21428571428571427, 4, 16, 0.5060967160415389, 0.0010595492781501562, 107.35610744980075
0.21428571428571427, 4, 18, 0.5039956025704548, 0.0009876886027530855, 76.42438535460833
0.21428571428571427, 6, 12, 0.4982212638878197, 0.003949831193606632, 2.1536903679922577
0.21428571428571427, 6, 14, 0.47799987440407443, 0.0026886295538619564, 13.476194281388343
0.21428571428571427, 6, 16, 0.4491711984514278, 0.0022104817537171853, 71.3510213270438
0.21428571428571427, 6, 18, 0.45054354958229786, 0.0019962091467512857, 42.42380311011835
0.21428571428571427, 8, 12, 0.47610163922587184, 0.008386302338036873, 0.6641853827243096
0.21428571428571427, 8, 14, 0.4538987446298002, 0.005114262898512193, 4.614680356738458
0.21428571428571427, 8, 16, 0.4086260106623081, 0.003708195936282882, 41.78167651619271
0.21428571428571427, 8, 18, 0.41451510479709563, 0.003245669020948239, 28.275468573375644
0.22142857142857142, 2, 12, 0.6089231419969812, 0.0006406494921716721, 54.3385772870137
0.22142857142857142, 2, 14, 0.6079153671678221, 0.0003985866113628946, 84.85452454985008
0.22142857142857142, 2, 16, 0.5984519140778584, 0.0003755233715809183, 381.4500368830682
0.22142857142857142, 2, 18, 0.5920568220037961, 0.00036405689172859876, 868.9658368233626
0.22142857142857142, 4, 12, 0.5222421429216272, 0.001665413959201195, 8.768986685207182
0.22142857142857142, 4, 14, 0.5061036765444185, 0.0011265367713994428, 44.76858610004398
0.22142857142857142, 4, 16, 0.4909727927959547, 0.001013553510724279, 139.71901620696988
0.22142857142857142, 4, 18, 0.48886289989790116, 0.0009475174405627999, 116.47854442726954
0.22142857142857142, 6, 12, 0.48630481219261373, 0.003834722159284902, 2.7281734747413293
0.22142857142857142, 6, 14, 0.4668681986730061, 0.0025972525247211983, 15.71364083247794
0.22142857142857142, 6, 16, 0.43140751925269094, 0.0020968639102637897, 114.20719128903805
0.22142857142857142, 6, 18, 0.43394399476706086, 0.0018982443305814263, 94.99203315101177
0.22142857142857142, 8, 12, 0.46546000543167937, 0.008164127176110342, 0.8675875257369787
0.22142857142857142, 8, 14, 0.444299316582871, 0.004990813868196149, 5.550067778557831
0.22142857142857142, 8, 16, 0.38874798573167035, 0.003504783210008335, 67.9223576101857
0.22142857142857142, 8, 18, 0.3954652864513462, 0.003036366112374235, 60.898967560893674
0.22857142857142856, 2, 12, 0.5958850404123368, 0.0006329156738319516, 60.92119061090464
0.22857142857142856, 2, 14, 0.592435406089886, 0.0005528113493579699, 138.41747828738423
0.22857142857142856, 2, 16, 0.5872217447635348, 0.000497133776379518, 349.05840862341665
0.22857142857142856, 2, 18, 0.5839752297090656, 0.0004720158665811855, 607.8573293326863
0.22857142857142856, 4, 12, 0.5118603550680028, 0.0016490076738628055, 4.198633549245918
0.22857142857142856, 4, 14, 0.5020235129249887, 0.0013497744307971857, 15.944495255766299
0.22857142857142856, 4, 16, 0.49217857435997736, 0.0011675973546659898, 38.44001376988401
0.22857142857142856, 4, 18, 0.48814662633959965, 0.0010760937091996285, 26.761233283717406
0.22857142857142856, 6, 12, 0.4760895061595656, 0.0036851601699265943, 1.351445995159735
0.22857142857142856, 6, 14, 0.463475946154496, 0.0028121085537841416, 6.084964982083968
0.22857142857142856, 6, 16, 0.45112460307578106, 0.00232680459759967, 15.45457420030106
0.22857142857142856, 6, 18, 0.4488384960830885, 0.0020956425642785835, 6.334357598037933
0.22857142857142856, 8, 12, 0.45523606090463936, 0.007821247318877546, 0.5350257765389423
0.22857142857142856, 8, 14, 0.4398592255272684, 0.00528899869590319, 2.9293020295281895
0.22857142857142856, 8, 16, 0.42422835636621703, 0.00407898681354565, 9.10103679608836
0.22857142857142856, 8, 18, 0.4243813261933569, 0.0035687315308567244, 3.320280983904612
0.2357142857142857, 2, 12, 0.5789657493792383, 0.0006163347430423165, 23.15414145389775
0.2357142857142857, 2, 14, 0.5774528838518365, 0.0005261516876709818, 29.936042305798747
0.2357142857142857, 2, 16, 0.5734581041851576, 0.0004719561173942318, 114.32049044526427
0.2357142857142857, 2, 18, 0.5712510941216317, 0.00045026570973244874, 296.238842775264
0.2357142857142857, 4, 12, 0.49783592925346254, 0.0016658758200367863, 2.3048363839850103
0.2357142857142857, 4, 14, 0.48869812609027347, 0.0013427993129450676, 9.28119231927723
0.2357142857142857, 4, 16, 0.4794630217098127, 0.0011705754331291572, 24.320125246547832
0.2357142857142857, 4, 18, 0.4748526101215941, 0.0010803034983411332, 18.75468597213363
0.2357142857142857, 6, 12, 0.46314907203425176, 0.003749459080085103, 0.7091482228832554
0.2357142857142857, 6, 14, 0.4509024030103246, 0.00282508713544517, 3.7981430751671375
0.2357142857142857, 6, 16, 0.4390242493589294, 0.0023563627742557154, 9.984889372938433
0.2357142857142857, 6, 18, 0.4355021097935125, 0.0021149465872958525, 5.501806573395121
0.2357142857142857, 8, 12, 0.44340218865787495, 0.008039867140066827, 0.24369737338337427
0.2357142857142857, 8, 14, 0.4286804627680569, 0.0053754039092643495, 1.678187703688849
0.2357142857142857, 8, 16, 0.4134085126075937, 0.004178127358345673, 5.696829051230757
0.2357142857142857, 8, 18, 0.41184115524825204, 0.0036327847259124747, 2.372410926443264
0.24285714285714285, 2, 12, 0.5680058902973123, 0.0006022091691256679, 12.448533141809447
0.24285714285714285, 2, 14, 0.566496959576253, 0.0005189177896804179, 35.10458421405701
0.24285714285714285, 2, 16, 0.5631283422176687, 0.00046741571109116273, 185.47331260867088
0.24285714285714285, 2, 18, 0.5645757280731944, 0.00043456812583632837, 614.2861465220848
0.24285714285714285, 4, 12, 0.4869960579866985, 0.0016658895485628473, 4.400430982560717
0.24285714285714285, 4, 14, 0.4777271279759186, 0.0013563309988109023, 16.450914262321135
0.24285714285714285, 4, 16, 0.46863105773938557, 0.0011885543687909577, 38.31779513053445
0.24285714285714285, 4, 18, 0.46361252702504985, 0.0010857008529103185, 27.12847185798621
0.24285714285714285, 6, 12, 0.4522339571135702, 0.003775073678682451, 1.3436125437687039
0.24285714285714285, 6, 14, 0.43976365125424094, 0.0028714329011606844, 5.7333169112321665
0.24285714285714285, 6, 16, 0.4278664821181754, 0.0024069909627196374, 13.320130611839174
0.24285714285714285, 6, 18, 0.4231660882402763, 0.0021464009799102924, 8.279789503011116
0.24285714285714285, 8, 12, 0.43226678364635396, 0.008131864736327658, 0.42353307187152356
0.24285714285714285, 8, 14, 0.4172189337757281, 0.0054891609782626305, 2.3191595943199075
0.24285714285714285, 8, 16, 0.4019511322222849, 0.0042850537635972154, 6.910522008437211
0.24285714285714285, 8, 18, 0.39915515934056717, 0.0037006902087049617, 3.412281940697708
0.25, 2, 12, 0.5587570216218244, 0.0005573454381940376, 53.187396602941895
0.25, 2, 14, 0.5565909125939634, 0.00046505032801732457, 121.48637382971732
0.25, 2, 16, 0.5525317286179514, 0.0004165446741051744, 438.0169766776076
0.25, 2, 18, 0.5564822352120387, 0.00038721732099171165, 1589.3926785545882
0.25, 4, 12, 0.4789425556821405, 0.0015891909606421308, 4.902201155295445
0.25, 4, 14, 0.46886947778495613, 0.0012682425163503606, 21.324582520894534
0.25, 4, 16, 0.4598709162591038, 0.001113966333142661, 47.64354309539342
0.25, 4, 18, 0.4550922175921125, 0.0010144105789237198, 15.085795426184594
0.25, 6, 12, 0.44427256140418336, 0.0036451525565228717, 1.2567878985824954
0.25, 6, 14, 0.4310849172638026, 0.0027308847762081197, 6.258015200690366
0.25, 6, 16, 0.4191956427472498, 0.0022934007062961124, 13.925022082773841
0.25, 6, 18, 0.41399179061133967, 0.002035576679229463, 3.849778566134676
0.25, 8, 12, 0.4243821272689417, 0.0079081852587081, 0.3618799224353644
0.25, 8, 14, 0.4086621010440257, 0.005260690793035399, 2.3047717417879876
0.25, 8, 16, 0.3929045508454861, 0.004108612925529984, 7.086722743363855
0.25, 8, 18, 0.38956580659875983, 0.0035367748637031454, 1.7578439972718751
0.2571428571428571, 2, 12, 0.5426560677857822, 0.0005325658359833711, 57.18970587095428
0.2571428571428571, 2, 14, 0.540110959044702, 0.0004154969539112489, 111.80084457115032
0.2571428571428571, 2, 16, 0.5344248446486554, 0.00036952723924685386, 426.01339666403766
0.2571428571428571, 2, 18, 0.5330025312471339, 0.00035844908491606674, 1330.566774169625
0.2571428571428571, 4, 12, 0.4671014712095193, 0.0015128594670883668, 9.873859733743348
0.2571428571428571, 4, 14, 0.455307156892493, 0.001157984806007952, 35.55759952579562
0.2571428571428571, 4, 16, 0.4457819305765827, 0.0010246303676505646, 71.71528074883317
0.2571428571428571, 4, 18, 0.4421228940082654, 0.0009535727714010359, 39.22966952259369
0.2571428571428571, 6, 12, 0.43288953636002586, 0.0034883009833045686, 2.291991347989486
0.2571428571428571, 6, 14, 0.4179161279574793, 0.0025415098220848854, 9.800203298206416
0.2571428571428571, 6, 16, 0.4049360875024727, 0.002148838174450626, 21.61930611003333
0.2571428571428571, 6, 18, 0.4015771289140366, 0.0019394182404060799, 10.495669815287409
0.2571428571428571, 8, 12, 0.4129802816199182, 0.0075628046447273715, 0.5892797515518144
0.2571428571428571, 8, 14, 0.3955115239627343, 0.0049124288784165625, 3.276859764873397
0.2571428571428571, 8, 16, 0.3771523361094878, 0.0038408865006032975, 10.58970415430376
0.2571428571428571, 8, 18, 0.37584798934710906, 0.0033540226146846963, 4.718121785436953
0.2642857142857143, 2, 12, 0.531793639418035, 0.0005333283196190541, 21.54222525893771
0.2642857142857143, 2, 14, 0.5297394872975617, 0.00040848747522959767, 59.09831193835581
0.2642857142857143, 2, 16, 0.5243365934373049, 0.0003649835493461777, 322.1644259048362
0.2642857142857143, 2, 18, 0.5232750887918861, 0.00035369960116889083, 1171.5148417336222
0.2642857142857143, 4, 12, 0.45806097140068286, 0.001505078409811244, 6.6709636440733036
0.2642857142857143, 4, 14, 0.4463256969178038, 0.0011402663457827228, 31.67105690027313
0.2642857142857143, 4, 16, 0.43695506263695844, 0.0010126677635533337, 72.1323404668859
0.2642857142857143, 4, 18, 0.43402873963362, 0.0009441593018663107, 42.6446900037175
0.2642857142857143, 6, 12, 0.42487054317268447, 0.003444855777325945, 2.1240347630866125
0.2642857142857143, 6, 14, 0.40975905332465157, 0.0024935043104030233, 10.89235902579111
0.2642857142857143, 6, 16, 0.39674573389536394, 0.0021108204849039952, 27.41134299129402
0.2642857142857143, 6, 18, 0.39474936749750866, 0.0019055405731035202, 11.261374177356727
0.2642857142857143, 8, 12, 0.4055352573789261, 0.007461064501636098, 0.6646488548259969
0.2642857142857143, 8, 14, 0.3877989691284968, 0.004821161069584291, 4.091324430122074
0.2642857142857143, 8, 16, 0.36880906627489657, 0.003764073369929803, 15.047444724808669
0.2642857142857143, 8, 18, 0.3694463737288022, 0.0032869933336768125, 5.824737907154536
0.2714285714285714, 2, 12, 0.5144498226898461, 0.0005220373188897595, 5.124543881560339
0.2714285714285714, 2, 14, 0.5127662227068737, 0.00039464955344598827, 25.35012849682062
0.2714285714285714, 2, 16, 0.5073012346138561, 0.0003503174752462507, 226.54081104543044
0.2714285714285714, 2, 18, 0.5051371780015339, 0.0003409655840020173, 908.389106314536
0.2714285714285714, 4, 12, 0.44421261363019315, 0.0014824045574180593, 3.9574702428001065
0.2714285714285714, 4, 14, 0.4331651404603852, 0.0011190190514162985, 22.964313040032746
0.2714285714285714, 4, 16, 0.42410175757845153, 0.0009927344539411105, 54.69009628380129
0.2714285714285714, 4, 18, 0.42107832151701974, 0.0009264850569398559, 30.039490729958228
0.2714285714285714, 6, 12, 0.41241660296637633, 0.00339753231943293, 1.4546578763749167
0.2714285714285714, 6, 14, 0.3980720093240482, 0.0024560143058378467, 8.498599451026804
0.2714285714285714, 6, 16, 0.38550686984971894, 0.002077521208924222, 22.07018007488209
0.2714285714285714, 6, 18, 0.3833830608546671, 0.001875676733602088, 9.09104632928833
0.2714285714285714, 8, 12, 0.3938946920388404, 0.0073434512688072264, 0.4893567897203965
0.2714285714285714, 8, 14, 0.3770524572222689, 0.004742131007593617, 3.302332978199875
0.2714285714285714, 8, 16, 0.35880355011711373, 0.0036990645152023926, 12.648274846248237
0.2714285714285714, 8, 18, 0.35920019965618516, 0.003229999797814177, 4.753962392995007
0.2785714285714286, 2, 12, 0.5062928995535608, 0.0005078300773328509, 12.873895646310865
0.2785714285714286, 2, 14, 0.5052990998451529, 0.0003800050989069067, 16.444224848424163
0.2785714285714286, 2, 16, 0.49994881950782827, 0.0003383175509535814, 135.40449121952904
0.2785714285714286, 2, 18, 0.4972286051310008, 0.00032983318303026355, 598.087774339582
0.2785714285714286, 4, 12, 0.4386416362475529, 0.001446681678968089, 4.095348759429968
0.2785714285714286, 4, 14, 0.4279875865609085, 0.0010866927963688081, 19.10251075917932
0.2785714285714286, 4, 16, 0.41894499629247334, 0.0009664649233719069, 45.715622874898564
0.2785714285714286, 4, 18, 0.41563324528966766, 0.0009026814134375736, 30.810893509129667
0.2785714285714286, 6, 12, 0.4074846888029712, 0.003317165925861335, 1.3039479324708714
0.2785714285714286, 6, 14, 0.39352013952047615, 0.002390257914992688, 7.119594901828023
0.2785714285714286, 6, 16, 0.38072539814497475, 0.0020234206003725353, 19.46151914470403
0.2785714285714286, 6, 18, 0.3784033972562836, 0.0018279207711665673, 10.657146318991186
0.2785714285714286, 8, 12, 0.38936230435858926, 0.00719740235857288, 0.40070262086375763
0.2785714285714286, 8, 14, 0.3729338073331419, 0.004632110525916752, 2.6882274073766226
0.2785714285714286, 8, 16, 0.35401573367432715, 0.0036072354503530663, 11.407347640783177
0.2785714285714286, 8, 18, 0.3542541621658282, 0.0031527453729185122, 5.123194427349705
0.2857142857142857, 2, 12, 0.49598565654804205, 0.0005015608092182039, 8.074875365115632
0.2857142857142857, 2, 14, 0.4941453633542244, 0.00038162055828557553, 26.64334348532601
0.2857142857142857, 2, 16, 0.48891986454268593, 0.00033864153606952724, 204.76385568679407
0.2857142857142857, 2, 18, 0.4868071224963215, 0.0003292685371922495, 733.8093165298775
0.2857142857142857, 4, 12, 0.43004264244784846, 0.0014246939000380132, 4.769705326928174
0.2857142857142857, 4, 14, 0.4194949952755383, 0.0010788044311142307, 23.08369824767628
0.2857142857142857, 4, 16, 0.4107229170812299, 0.0009555770109867702, 53.39099178412311
0.2857142857142857, 4, 18, 0.4076082918478913, 0.0008910826912520903, 34.34275752816327
0.2857142857142857, 6, 12, 0.3995265186706168, 0.0032645448212722398, 1.5518631133026781
0.2857142857142857, 6, 14, 0.38588683657837486, 0.0023623722807077532, 8.309030095040287
0.2857142857142857, 6, 16, 0.3738369267798755, 0.001995003922382027, 21.38603292193088
0.2857142857142857, 6, 18, 0.37162096047584503, 0.0018001077644557338, 10.97286456911528
0.2857142857142857, 8, 12, 0.3817926574207309, 0.007060721375893337, 0.4858985454059015
0.2857142857142857, 8, 14, 0.3657753823746533, 0.0045588436089026, 3.1814007438965137
0.2857142857142857, 8, 16, 0.3484282535626244, 0.0035518727384255397, 12.065764906479268
0.2857142857142857, 8, 18, 0.3485950822170566, 0.0031008115115193705, 5.293646111732634
0.29285714285714287, 2, 12, 0.4853098209895347, 0.000501726370864365, 13.841023259100877
0.29285714285714287, 2, 14, 0.48345701328684104, 0.00039582320259439336, 37.763333242860675
0.29285714285714287, 2, 16, 0.47871414820751507, 0.00035166426920917124, 221.65432573904215
0.29285714285714287, 2, 18, 0.47729136298234226, 0.00034037544363528293, 716.4685276638301
0.29285714285714287, 4, 12, 0.42152295226138076, 0.001406481416099998, 2.561670387748829
0.29285714285714287, 4, 14, 0.4117496068230607, 0.0010854234297349031, 16.53956424811622
0.29285714285714287, 4, 16, 0.4032608729199053, 0.0009583247488750386, 39.94731858782192
0.29285714285714287, 4, 18, 0.3999017155728527, 0.0008924598849325291, 17.789069832399363
0.29285714285714287, 6, 12, 0.39153000665167237, 0.0032142572140285565, 0.9136759996242375
0.29285714285714287, 6, 14, 0.3787853727961453, 0.0023596671063380098, 6.078524119100334
0.29285714285714287, 6, 16, 0.3673560059441116, 0.001991895203558427, 15.550840845695525
0.29285714285714287, 6, 18, 0.364441997930645, 0.0017941474430893582, 7.149235540692089
0.29285714285714287, 8, 12, 0.3740332738972176, 0.006950455000141221, 0.30598381890903237
0.29285714285714287, 8, 14, 0.3590025709056042, 0.004547528090424994, 2.3971119095831077
0.29285714285714287, 8, 16, 0.3431003834997099, 0.003555205749746027, 8.921299730732718
0.29285714285714287, 8, 18, 0.34218156541733713, 0.0030961988124657944, 3.63719053564439
0.3, 2, 12, 0.47520256468886407, 0.0005015732860826804, 0.8878549549912939
0.3, 2, 14, 0.47364055349407364, 0.0003992672598447092, 10.758153973200736
0.3, 2, 16, 0.4691070243674676, 0.0003542154427337539, 148.00618235638365
0.3, 2, 18, 0.4683598879931999, 0.0003399377590841924, 680.8128171022354
0.3, 4, 12, 0.41402449280328707, 0.0014124251392022638, 2.2776927941194107
0.3, 4, 14, 0.4046362625272172, 0.0010911308495903875, 15.460045393014928
0.3, 4, 16, 0.3963859854037838, 0.0009587776107741564, 38.99404922294114
0.3, 4, 18, 0.3929271966012042, 0.0008854590931968973, 19.147580796168864
0.3, 6, 12, 0.3850543445941336, 0.003221704345611075, 1.0127555347539887
0.3, 6, 14, 0.3727463498766692, 0.0023579492512537954, 6.343144268815308
0.3, 6, 16, 0.3618322972495939, 0.001980476860624586, 16.181094937683202
0.3, 6, 18, 0.358844977849952, 0.0017741539660920656, 7.498380000953394
0.3, 8, 12, 0.3681882059683755, 0.00695933131726417, 0.3742829268994619
0.3, 8, 14, 0.35360981629209776, 0.0045329516625417544, 2.648187409918673
0.3, 8, 16, 0.33855365216755684, 0.0035283721297126565, 9.378110365070402
0.3, 8, 18, 0.33754601982607924, 0.0030627021712791593, 3.759790194777414
0.30714285714285716, 2, 12, 0.47053282552143433, 0.00047478243918431016, 2.0479842763953564
0.30714285714285716, 2, 14, 0.4691464932362988, 0.0003762339576839216, 16.638581237830678
0.30714285714285716, 2, 16, 0.4649391294852777, 0.0003339524959317246, 178.16281446099845
0.30714285714285716, 2, 18, 0.4644421948635023, 0.0003215852990470516, 779.1825301216408
0.30714285714285716, 4, 12, 0.41057971581596925, 0.0013513721053138503, 2.935148906090697
0.30714285714285716, 4, 14, 0.40137157651107697, 0.001043334089653876, 17.87612878587508
0.30714285714285716, 4, 16, 0.3933599041543556, 0.0009201547906557428, 44.00520891578785
0.30714285714285716, 4, 18, 0.3901682346099971, 0.000853675471537838, 22.392064128370905
0.30714285714285716, 6, 12, 0.38195104306239736, 0.003098368137720996, 1.1383262777677876
0.30714285714285716, 6, 14, 0.36979447327736703, 0.0022708962813644917, 6.776749828385015
0.30714285714285716, 6, 16, 0.3589987149153902, 0.0019152641278761104, 17.105357619976953
0.30714285714285716, 6, 18, 0.35623055684816896, 0.0017228188008962951, 7.572389748326643
0.30714285714285716, 8, 12, 0.36530020425919446, 0.00670400792283214, 0.3891665568685673
0.30714285714285716, 8, 14, 0.3508700772501178, 0.0043788434014979455, 2.689759831328588
0.30714285714285716, 8, 16, 0.3358771682550839, 0.0034224074691433974, 9.551645425789866
0.30714285714285716, 8, 18, 0.33510862539686526, 0.0029810862689767493, 3.57413043384812
0.3142857142857143, 2, 12, 0.4613707736816706, 0.000464559185218612, 20.218667017616763
0.3142857142857143, 2, 14, 0.45945945444039443, 0.00036766951611480795, 54.04727325108704
0.3142857142857143, 2, 16, 0.4550860468581611, 0.0003261024420985165, 269.14076062306395
0.3142857142857143, 2, 18, 0.4544191339593264, 0.00031432024744049115, 917.8718888569812
0.3142857142857143, 4, 12, 0.4027932185148133, 0.0013234070209780207, 6.039698958026996
0.3142857142857143, 4, 14, 0.3934703028279296, 0.0010201778983844638, 25.86807643825882
0.3142857142857143, 4, 16, 0.3856418837237415, 0.0008980590470824655, 58.674531715892385
0.3142857142857143, 4, 18, 0.38297803706040234, 0.0008320666710425891, 29.65337442107544
0.3142857142857143, 6, 12, 0.3747517068221594, 0.003031442469764852, 1.8223081693926744
0.3142857142857143, 6, 14, 0.3626895554106848, 0.002217012622975575, 8.881776643777265
0.3142857142857143, 6, 16, 0.3522975353227103, 0.001864994687347513, 21.415504845385076
0.3142857142857143, 6, 18, 0.35023167800448995, 0.0016742114953424217, 7.072884598762162
0.3142857142857143, 8, 12, 0.3584057285088698, 0.006555851229288202, 0.5622958467111631
0.3142857142857143, 8, 14, 0.34421829055490305, 0.004269324786918253, 3.397665726011675
0.3142857142857143, 8, 16, 0.32976061054513334, 0.003326491582483442, 11.530647978084103
0.3142857142857143, 8, 18, 0.3296890065622543, 0.0028912196916279095, 3.5498261744603767
0.32142857142857145, 2, 12, 0.4542295231092924, 0.00046343554514543774, 13.44897924773816
0.32142857142857145, 2, 14, 0.4520054372851241, 0.0003656083986291885, 50.35862744053268
0.32142857142857145, 2, 16, 0.4475260351796171, 0.00032455849352230063, 275.7669014443447
0.32142857142857145, 2, 18, 0.4468023142694998, 0.00031349200143373536, 927.4371328526613
0.32142857142857145, 4, 12, 0.3968640882095733, 0.0013176203003271323, 7.055113929142615
0.32142857142857145, 4, 14, 0.38727912719572816, 0.0010165040748798698, 29.31084995596613
0.32142857142857145, 4, 16, 0.37930730222447784, 0.0008970162078538183, 64.95426682275762
0.32142857142857145, 4, 18, 0.37657672849602325, 0.0008339514758267696, 39.109901883301205
0.32142857142857145, 6, 12, 0.36890668876456784, 0.003018970238210623, 2.2230287436540266
0.32142857142857145, 6, 14, 0.3565109738093907, 0.00221191557404789, 10.100772380420427
0.32142857142857145, 6, 16, 0.3457989104917565, 0.0018655468704635396, 23.881535141178762
0.32142857142857145, 6, 18, 0.34366897620546116, 0.00168046377260391, 11.248176941015265
0.32142857142857145, 8, 12, 0.35243349006707664, 0.006521009484807151, 0.6840611297620628
0.32142857142857145, 8, 14, 0.3378189252116395, 0.004257981479273737, 3.7982645172896365
0.32142857142857145, 8, 16, 0.32289085916318144, 0.0033263130943045264, 12.48623464420009
0.32142857142857145, 8, 18, 0.3228084350971394, 0.002899590361263221, 5.300351504693249
0.32857142857142857, 2, 12, 0.4448718433065685, 0.0004538660627256247, 12.073577946169356
0.32857142857142857, 2, 14, 0.4428035855210052, 0.0003580940747523349, 52.10628702409022
0.32857142857142857, 2, 16, 0.4385127951751866, 0.00031768669838857085, 290.99828968686023
0.32857142857142857, 2, 18, 0.4379798338332502, 0.0003068177326089461, 970.1987131402421
0.32857142857142857, 4, 12, 0.38847869684281966, 0.0012942535947225778, 6.422680177182446
0.32857142857142857, 4, 14, 0.37912533989363656, 0.0009968772012380592, 29.506514770574842
0.32857142857142857, 4, 16, 0.37141432384322276, 0.0008797132966649788, 66.64177384383927
0.32857142857142857, 4, 18, 0.3688753646792201, 0.0008175753353674677, 36.96802336359716
0.32857142857142857, 6, 12, 0.36114368523194074, 0.0029685125211827493, 2.074330144020982
0.32857142857142857, 6, 14, 0.3490071933955017, 0.0021735784100680514, 10.154967301250325
0.32857142857142857, 6, 16, 0.3386165618114804, 0.0018341771813043292, 24.318683061705514
0.32857142857142857, 6, 18, 0.3365883427517192, 0.001651128163071302, 9.546986521904552
0.32857142857142857, 8, 12, 0.3450754556913262, 0.006424930834594729, 0.6528081268687564
0.32857142857142857, 8, 14, 0.33067848039881864, 0.0041934701301792375, 3.8491984038401394
0.32857142857142857, 8, 16, 0.3160660190947333, 0.003277634492840831, 12.81033565532617
0.32857142857142857, 8, 18, 0.31599027067556423, 0.0028554746540661157, 4.696788485588632
0.3357142857142857, 2, 12, 0.440359780841789, 0.00043825217112583, 9.376692456672798
0.3357142857142857, 2, 14, 0.43841071027220657, 0.00033792806780863033, 39.75810211046781
0.3357142857142857, 2, 16, 0.4339749033646423, 0.00029930317230570383, 257.4422343375998
0.3357142857142857, 2, 18, 0.4328982519432268, 0.0002902024788657095, 935.4787007092564
0.3357142857142857, 4, 12, 0.38584028232857837, 0.0012555965177768241, 5.625272531021582
0.3357142857142857, 4, 14, 0.37640989152065013, 0.0009536352877310209, 27.76362094899454
0.3357142857142857, 4, 16, 0.3687637403249786, 0.0008426490205134105, 63.563151757172875
0.3357142857142857, 4, 18, 0.366263192143959, 0.0007840214318568525, 35.21987467443848
0.3357142857142857, 6, 12, 0.3589545850004257, 0.002886430930407843, 1.8686144283769177
0.3357142857142857, 6, 14, 0.34685454276824174, 0.0020924636380498865, 9.77920606935351
0.3357142857142857, 6, 16, 0.33649675827055, 0.0017654750941343137, 24.185219554194124
