# Hubbard model DMRG. L=5, N=5, nmax=4
# NOTE: Different DMRG settings have been used for MI and SF. Calculation performed on central site.
# J; μ; E; n_variance; <a>; k[calculated 2025-02-19T14:01:20.225]
0.2; 0.30612244897959184; -2.1226672488072804; 0.24437111048687998; -2.4533650198645398e-6; 6.06679151354333e-11 # SF
0.2; 0.32653061224489793; -2.224708065137577; 0.24437110810563012; -7.72099850701509e-7; -4.27591295700627e-11 # SF
0.2; 0.3469387755102041; -2.32674887804819; 0.24437056612752062; -9.378647066430878e-5; 1.0011901089373334e-7 # SF
0.2; 0.3673469387755102; -2.4287896976875576; 0.24437110886349345; 3.5864266147482045e-5; -8.808548241965322e-8 # SF
0.2; 0.3877551020408163; -2.5308305127761916; 0.24437110207889323; -0.0001446434409673321; 1.83812465998273e-7 # SF
0.2; 0.40816326530612246; -2.6328713256896306; 0.24437129121499268; 0.0003194145089480221; 7.207732010190239e-7 # SF
0.2; 0.42857142857142855; -2.7317978312929845; 0.26658821226676044; 0.33467229133946025; 1.1423483254631692 # SF
0.2; 0.4489795918367347; -2.833171779902446; 0.360989620733259; 0.16537726219744195; 5.842148534836004 # SF
0.2; 0.46938775510204084; -2.95476678545795; 0.3601074461455518; 0.21192209314480812; -0.12506822430610723 # SF
0.2; 0.4897959183673469; -3.077942058445567; 0.3622072860010015; -0.026013297980217714; 0.3019486287778891 # SF
0.2; 0.5102040816326531; -3.2004151480562153; 0.3622357151355968; -0.00015051337000544963; 0.004399893897615503 # SF
0.2; 0.5306122448979592; -3.3228641285553318; 0.3622358050916272; 6.485637006599539e-5; 1.1975628437025878e-7 # SF
0.2; 0.5510204081632653; -3.4453127080218273; 0.36223607350754605; 0.0019138031359302158; 2.8763552644102405e-5 # SF
0.2; 0.5714285714285714; -3.567570994233629; 0.36245614312064345; -0.05558890162494009; 0.01913584584654767 # SF
0.2; 0.5918367346938775; -3.6902110642820944; 0.3622355511324067; 0.00028959941487336275; -0.01918207198945339 # SF
0.2; 0.6122448979591837; -3.812648753794194; 0.362271693173033; -0.023069384401565956; 0.003128081704387624 # SF
0.2; 0.6326530612244898; -3.934417202915755; 0.37641743278805717; -0.4346664715037284; 1.30296649901213 # SF
0.2; 0.6530612244897959; -4.074548983819666; 0.4071503609333802; -0.04695824236846504; 3.9664669000050097 # SF
0.2; 0.673469387755102; -4.215920524483092; 0.40660995336438255; 0.21095093769937398; -0.19245273785379363 # SF
0.2; 0.6938775510204082; -4.3601641053920845; 0.40716814293129033; -0.05279908519656241; 0.18780535887286562 # SF
0.2; 0.7142857142857143; -4.503171419866044; 0.4071790607501171; 0.0009241300798698411; 0.012079938043086769 # SF
0.2; 0.7346938775510204; -4.64602860656892; 0.40717944253787763; -0.00011596335287974156; 4.857003410882934e-7 # SF
0.2; 0.7551020408163265; -4.78888560796638; 0.4071797868917906; -0.0017054643685305692; 1.0855299981740845e-5 # SF
0.2; 0.7755102040816326; -4.9313015081313685; 0.40795946411772244; 0.12644474594276364; 0.060022113543698484 # SF
0.2; 0.7959183673469388; -5.063225314168474; 0.4324062622835392; 0.5234290178465841; 2.8935716350685956 # SF
0.2; 0.8163265306122449; -5.2218555346572915; 0.4316159196176028; -0.31432085075729993; 0.8011674585694128 # SF
0.2; 0.8367346938775511; -5.385523854402369; 0.4304277443744251; 0.022667444617885987; 0.3042171688318399 # SF
0.2; 0.8571428571428571; -5.548688958596878; 0.43047035864355987; 0.055884698369809103; -0.007421427047282643 # SF
0.2; 0.8775510204081632; -5.712064430872887; 0.4304201055106427; 0.00026120124829834144; 0.008880804265863717 # SF
0.2; 0.8979591836734694; -5.875329738998167; 0.43042028870095717; 3.400058841975607e-5; 1.704819138269363e-7 # SF
0.2; 0.9183673469387755; -6.0385950424326875; 0.43041997155369627; -0.0002876055496271655; 2.403354390245655e-7 # SF
0.2; 0.9387755102040817; -6.201733543849895; 0.4305587850395747; 0.06127269362114733; 0.00991588760180331 # SF
0.2; 0.9591836734693877; -6.365115959387657; 0.43043827220215336; 0.022700764812421094; -0.008568301266194822 # SF
0.2; 0.9795918367346939; -6.52369605531225; 0.4526071660251194; 0.5357148046145896; 2.347453676465445 # SF
0.2; 1.0; -6.702899399354982; 0.4531254025545026; 0.47810398731104364; 0.23609673321335067 # SF
0.20714285714285716; 0.0; -0.7500645948221234; 0.3059139505021553; 0.32394876581137344; NaN # SF
0.20714285714285716; 0.02040816326530612; -0.8367788603161488; 0.3171536106443221; -0.1050241656587941; 61.55805936695561 # SF
0.20714285714285716; 0.04081632653061224; -0.918975846372481; 0.31718701902499224; 0.0003280627469251256; 0.3065150628697258 # SF
0.20714285714285716; 0.061224489795918366; -1.000203136011638; 0.3171689960294367; -0.01076157019952034; 0.012322784412977487 # SF
0.20714285714285716; 0.08163265306122448; -1.0822252418378009; 0.31719047852168036; 0.015357404065791837; -0.007021872143863674 # SF
0.20714285714285716; 0.10204081632653061; -1.1636760084470403; 0.31699141741654546; 0.08070323383569289; 0.12582760877220878 # SF
0.20714285714285716; 0.12244897959183673; -1.2435650452059666; 0.2561898203355515; 0.03146491137105653; 9.707960539187724 # SF
0.20714285714285716; 0.14285714285714285; -1.3316661110447405; 0.31001833353165165; 0.3806111165065474; -9.99897482524201 # SF
0.20714285714285716; 0.16326530612244897; -1.4463318730069203; 0.25953261046268716; 0.15617056295727677; 7.032337869572764 # SF
0.20714285714285716; 0.1836734693877551; -1.5490407669954585; 0.25712262853879153; 0.08748720700629689; 0.22823260316440463 # SF
0.20714285714285716; 0.20408163265306123; -1.6517258635981111; 0.25605280527170504; 1.1039050126731432e-5; 0.10030137575038271 # SF
0.20714285714285716; 0.22448979591836735; -1.7537666799214868; 0.25605280287543297; 2.935763901830411e-12; 1.5830561306142824e-9 # MI
0.20714285714285716; 0.24489795918367346; -1.8558074962431101; 0.25605280184476653; 3.2264882843548146e-11; 8.312461829901932e-12 # MI
0.20714285714285716; 0.2653061224489796; -1.9578483125670978; 0.2560528010916705; -1.529486013763192e-13; 6.310507671914909e-13 # MI
0.20714285714285716; 0.2857142857142857; -2.0598891289026255; 0.2560528031444771; -3.5793231004181166e-8; 1.0706102670968232e-11 # SF
0.20714285714285716; 0.30612244897959184; -2.1619299452267526; 0.2560528063246066; -5.212224085465401e-6; 2.3438095908108806e-10 # SF
0.20714285714285716; 0.32653061224489793; -2.263970761549916; 0.2560528023970263; 3.333592026937205e-6; -1.3049694658033384e-10 # SF
0.20714285714285716; 0.3469387755102041; -2.3660115773805117; 0.2560527987231085; -7.370812276101974e-5; 5.030907524610978e-8 # SF
0.20714285714285716; 0.3673469387755102; -2.4679913199864; 0.25617759303442345; -0.028323610680593178; 0.007517005393580715 # SF
0.20714285714285716; 0.3877551020408163; -2.5700932103993654; 0.25605279531296943; -4.745592282544101e-5; -0.00751934221579632 # SF
0.20714285714285716; 0.40816326530612246; -2.672134024979769; 0.2560528056264564; -0.0002507002224927999; 5.640606347184666e-7 # SF
0.20714285714285716; 0.42857142857142855; -2.7722347303249726; 0.2864023170344272; -0.39112967755593486; 1.612275090824078 # SF
0.20714285714285716; 0.4489795918367347; -2.881101873504604; 0.3322048733588654; 0.5130052698854659; 2.7295626137568814 # SF
0.20714285714285716; 0.46938775510204084; -3.0044304328861706; 0.36258863279169273; -0.3434930942425283; 2.5327397247184282 # SF
0.20714285714285716; 0.4897959183673469; -3.1306653845516794; 0.3689041698194162; 0.053317752951454155; 0.855864040686906 # SF
0.20714285714285716; 0.5102040816326531; -3.252985281082284; 0.3688879918135355; -0.06354726400538106; -0.0056356478301192664 # SF
0.20714285714285716; 0.5306122448979592; -3.375709108566329; 0.36900773931389685; -4.107858660636803e-6; 0.024304873769275218 # SF
0.20714285714285716; 0.5510204081632653; -3.4981580305830278; 0.36900354038623506; -0.0005551632466818699; 1.8576124973003832e-6 # SF
0.20714285714285716; 0.5714285714285714; -3.6205415898349127; 0.3690945509662069; -0.03674565772517245; 0.007877859068161268 # SF
0.20714285714285716; 0.5918367346938775; -3.7430560424128636; 0.36900747774305276; -0.000413584330414029; -0.007881764127862156 # SF
0.20714285714285716; 0.6122448979591837; -3.86549912715037; 0.36904441416281264; -0.023582414284243673; 0.0032309909092316422 # SF
0.20714285714285716; 0.6326530612244898; -3.9937821410093033; 0.40805090362203655; -0.48325921077330547; 3.925192256789779 # SF
0.20714285714285716; 0.6530612244897959; -4.138856882570205; 0.4142149504861319; -0.017008376076282344; 1.3735868645750215 # SF
0.20714285714285716; 0.673469387755102; -4.2800596997349905; 0.41385063546954726; -0.19281928145800925; -0.16435170608459315 # SF
0.20714285714285716; 0.6938775510204082; -4.424578881495985; 0.41421963839430465; -0.0009537376122454734; 0.16404397712518637 # SF
0.20714285714285716; 0.7142857142857143; -4.567436099599565; 0.41421946757142747; -4.901374229242148e-5; 3.6703767236269446e-6 # SF
0.20714285714285716; 0.7346938775510204; -4.710293248332253; 0.41421997511594677; -0.00015665787908745665; 1.7954089245173205e-7 # SF
0.20714285714285716; 0.7551020408163265; -4.853150119594525; 0.41422000983792673; -0.002576836219750921; 2.450554150874225e-5 # SF
0.20714285714285716; 0.7755102040816326; -4.996007489513519; 0.4142200641543887; 0.0014386262814867078; -1.687267635899876e-5 # SF
0.20714285714285716; 0.7959183673469388; -5.133718744178844; 0.4397759279652056; 0.3804754043939377; 3.4672647355139508 # SF
0.20714285714285716; 0.8163265306122449; -5.289867703683505; 0.4378496622933814; 0.5777814238362678; -1.357637252542409 # SF
0.20714285714285716; 0.8367346938775511; -5.458963400271086; 0.438627602665393; 0.1474410480281093; 1.6224889479122409 # SF
0.20714285714285716; 0.8571428571428571; -5.622810004917319; 0.4383626514768726; 0.0003415958685385957; 0.06247875577501792 # SF
0.20714285714285716; 0.8775510204081632; -5.786075309489414; 0.43836240698366646; 0.00028126412765161013; 9.083470177368833e-8 # SF
0.20714285714285716; 0.8979591836734694; -5.949340622563664; 0.4383628629819061; -5.699076109091356e-5; 2.509506613690057e-7 # SF
0.20714285714285716; 0.9183673469387755; -6.1126058770637055; 0.4383626829201961; 0.0010297088654139853; 2.7482641440288253e-6 # SF
0.20714285714285716; 0.9387755102040817; -6.275871092697519; 0.43836190335405556; 0.002174067289058684; 9.514679126456733e-6 # SF
0.20714285714285716; 0.9591836734693877; -6.439136492687214; 0.43836489128565015; -0.0018899328355376159; -3.065172946615267e-6 # SF
0.20714285714285716; 0.9795918367346939; -6.604014568741339; 0.46192184271194625; -0.38811780851515265; 2.745301809124596 # SF
0.20714285714285716; 1.0; -6.78700252545405; 0.46175325522708244; -0.23773889742175328; 0.23068390950667447 # SF
0.21428571428571427; 0.0; -0.7854184587014631; 0.31683933969948685; 0.3944141687480446; NaN # SF
0.21428571428571427; 0.02040816326530612; -0.8724147560514335; 0.32220732769832783; 0.1530386897771862; 61.87526367457056 # SF
0.21428571428571427; 0.04081632653061224; -0.9550853506997246; 0.32228678256108256; 0.058192417881578924; 0.5236086346939649 # SF
0.21428571428571427; 0.061224489795918366; -1.026921200676876; 0.3193632025100649; 0.3129535161845392; 2.3633663900875717 # SF
0.21428571428571427; 0.08163265306122448; -1.1187123263550331; 0.3223163626092691; 0.0006224397163360582; -2.460020009090043 # SF
0.21428571428571427; 0.10204081632653061; -1.1971383931544977; 0.31919785647259646; 0.32653892440368515; 2.3484865382575437 # SF
0.21428571428571427; 0.12244897959183673; -1.2820877499557373; 0.32138268944677895; -0.21569888826918118; -1.5064334768755805 # SF
0.21428571428571427; 0.14285714285714285; -1.383199462346103; 0.2780024825118026; -0.27679595760276643; 8.438513117841392 # SF
0.21428571428571427; 0.16326530612244897; -1.4795565314664918; 0.2841363076144978; -0.33999728945252483; -0.762844636893052 # SF
0.21428571428571427; 0.1836734693877551; -1.5898140628379078; 0.2674679171238552; -2.553365333828985e-5; 1.8091064809839916 # SF
0.21428571428571427; 0.20408163265306123; -1.6918548791930927; 0.2674679143376386; 1.0634807236686226e-12; 8.382519345243334e-9 # MI
0.21428571428571427; 0.22448979591836735; -1.7938956955162881; 0.26746791362519073; -6.863423819510246e-13; 4.37383462777354e-12 # MI
0.21428571428571427; 0.24489795918367346; -1.8959365118368092; 0.26746791247802215; 9.924293617869478e-12; 1.058642062890999e-11 # MI
0.21428571428571427; 0.2653061224489796; -1.997977328171273; 0.2674679179819557; 2.6729359972829627e-6; -7.87290233001426e-11 # SF
0.21428571428571427; 0.2857142857142857; -2.1000181444953334; 0.2674679135168223; -3.3981834336975874e-7; 9.70186153627133e-11 # SF
0.21428571428571427; 0.30612244897959184; -2.202058960818948; 0.26746791252539315; -4.063117445440817e-7; 6.745715097553036e-13 # SF
0.21428571428571427; 0.32653061224489793; -2.304099776900947; 0.2674679122705972; -5.161024607619664e-5; 2.4620521818493144e-8 # SF
0.21428571428571427; 0.3469387755102041; -2.4061405933366817; 0.26746790858529534; -3.926802292562182e-5; -1.0528015786323982e-8 # SF
0.21428571428571427; 0.3673469387755102; -2.508181409692252; 0.26746790382651353; -3.454314066213073e-5; -3.2479638963633555e-9 # SF
0.21428571428571427; 0.3877551020408163; -2.6068250156391652; 0.2824320459994727; 0.29043577345265453; 0.8249591806997971 # SF
0.21428571428571427; 0.40816326530612246; -2.712262929102026; 0.26746884643815183; -0.002531150513602453; -0.8539036484845403 # SF
0.21428571428571427; 0.42857142857142855; -2.8151769724269853; 0.321219927802848; -0.4908347777816284; 2.9781028603663247 # SF
0.21428571428571427; 0.4489795918367347; -2.920215445573229; 0.29756763079787363; -0.3944780906551926; -1.5517251237868759 # SF
0.21428571428571427; 0.46938775510204084; -3.06175555746134; 0.375717913318512; -0.014705032545153396; 5.594413136544001 # SF
0.21428571428571427; 0.4897959183673469; -3.1842136632040248; 0.37572429029178256; 0.0002424873565661077; 0.0013854319624288967 # SF
0.21428571428571427; 0.5102040816326531; -3.3066626463623274; 0.37572468270695625; -6.646989224635916e-5; 3.549570959211575e-7 # SF
0.21428571428571427; 0.5306122448979592; -3.428884947776598; 0.37594181467878696; -0.05122045968105749; 0.017434251866717456 # SF
0.21428571428571427; 0.5510204081632653; -3.5515606042914563; 0.3757245586294795; 0.00016493898948738179; -0.017448975493042924 # SF
0.21428571428571427; 0.5714285714285714; -3.6733518024500187; 0.3768945703148916; 0.13201890574710323; 0.10139684032463744 # SF
0.21428571428571427; 0.5918367346938775; -3.780843936044688; 0.41516002766558646; -0.48480511244540847; 3.8550474540678143 # SF
0.21428571428571427; 0.6122448979591837; -3.917913212514918; 0.4209391489557559; 0.14094380588127847; 1.2858006215631517 # SF
0.21428571428571427; 0.6326530612244898; -4.0600365963073495; 0.42072128872407033; 0.19996398876336322; -0.09039590945065566 # SF
0.21428571428571427; 0.6530612244897959; -4.164326724714541; 0.37680014752093105; 0.12546817252680761; -6.446848762753945 # SF
0.21428571428571427; 0.673469387755102; -4.346348431119922; 0.4211600998145406; -0.04544406924894383; 4.925868321377678 # SF
0.21428571428571427; 0.6938775510204082; -4.48932465554411; 0.42117659567897414; -0.00012141096170744803; 0.009385774359791195 # SF
0.21428571428571427; 0.7142857142857143; -4.632181798998985; 0.42117660044391236; 9.194531905806426e-5; 9.142454555989536e-8 # SF
0.21428571428571427; 0.7346938775510204; -4.775038564032465; 0.4211771347936941; -0.0028683488493640567; 3.016078838253774e-5 # SF
0.21428571428571427; 0.7551020408163265; -4.917896081433948; 0.42117659333726065; 0.0003660336107460826; -2.9699257364495507e-5 # SF
0.21428571428571427; 0.7755102040816326; -5.060214779291059; 0.4232546324280393; 0.2063002286343262; 0.15948415792642798 # SF
0.21428571428571427; 0.7959183673469388; -5.206051848335154; 0.446225680473197; 0.5676338721533593; 2.4771167429544345 # SF
0.21428571428571427; 0.8163265306122449; -5.370741884745221; 0.4462226059509402; 0.05649183853208988; 1.4499480923019756 # SF
0.21428571428571427; 0.8367346938775511; -5.5340893268795694; 0.4461768418972105; -0.0010942322012859444; 0.00892281528306055 # SF
0.21428571428571427; 0.8571428571428571; -5.697354674128352; 0.4461768261639687; -0.0002624410352936241; 3.1634118559291862e-6 # SF
0.21428571428571427; 0.8775510204081632; -5.8606199838952; 0.4461772234076058; 5.8189150505186345e-5; 1.801815567112304e-7 # SF
0.21428571428571427; 0.8979591836734694; -6.023883326583585; 0.44617109728411375; -0.005013790430348002; 6.67301091562498e-5 # SF
0.21428571428571427; 0.9183673469387755; -6.187150595889516; 0.4461772147488494; -0.0001226863004348616; -6.667919617654222e-5 # SF
0.21428571428571427; 0.9387755102040817; -6.350116009632494; 0.44670677022186345; -0.11942407457864183; 0.03693072573841976 # SF
0.21428571428571427; 0.9591836734693877; -6.512930811494428; 0.44997238478384416; -0.3151540697101792; 0.23385387769006524 # SF
0.21428571428571427; 0.9795918367346939; -6.684892229680873; 0.4700266297235043; -0.5061374393977552; 2.2486951281271743 # SF
0.21428571428571427; 1.0; -6.870830838834339; 0.4699675670098329; -0.004916044900316668; 0.6675292583604293 # SF
0.22142857142857142; 0.0; -0.8275772191939618; 0.3270796684198921; 0.21222903771903837; NaN # SF
0.22142857142857142; 0.02040816326530612; -0.9107049578920248; 0.32741154036564457; 0.014949318247326208; 61.255255101974555 # SF
0.22142857142857142; 0.04081632653061224; -0.9923545695291436; 0.3274108001902307; 0.0025340060097017387; 0.0052629369349359275 # SF
0.22142857142857142; 0.061224489795918366; -1.0739873973925347; 0.32741187007136685; -0.001603073972140075; 3.2772347412759216e-5 # SF
0.22142857142857142; 0.08163265306122448; -1.1556158251657158; 0.3274103940024964; 0.009418900220016487; 0.0017208127647067096 # SF
0.22142857142857142; 0.10204081632653061; -1.2265158714119122; 0.3001186501797193; -0.3924066491636473; 7.990746691533002 # SF
0.22142857142857142; 0.12244897959183673; -1.3244881218218754; 0.2810006001647405; -0.14208419924092464; 2.413808976443609 # SF
0.22142857142857142; 0.14285714285714285; -1.4266311555031106; 0.2787722184278614; -0.039369579507538145; 0.24112174671332456 # SF
0.22142857142857142; 0.16326530612244897; -1.528727026959738; 0.2785970738362742; -0.0010331564932600922; 0.019476374134508565 # SF
0.22142857142857142; 0.1836734693877551; -1.6307676658846004; 0.27859719164696095; 0.001678801352503574; -2.1743286149743723e-5 # SF
0.22142857142857142; 0.20408163265306123; -1.7328087558679934; 0.2785970496027106; -2.450791408373532e-11; 3.525378183450487e-5 # MI
0.22142857142857142; 0.22448979591836735; -1.8348495721950355; 0.2785970492928951; 4.569245685925804e-12; -7.278844193970617e-12 # MI
0.22142857142857142; 0.24489795918367346; -1.9368903885302613; 0.27859705053369477; 8.380956851270161e-7; 1.0183853760169905e-11 # SF
0.22142857142857142; 0.2653061224489796; -2.0389312048533714; 0.27859704774636684; 1.0117784730839975e-7; 7.322364936530222e-12 # SF
0.22142857142857142; 0.2857142857142857; -2.1409720211767267; 0.2785970493343799; -1.2177180260397207e-6; 1.645084068948929e-11 # SF
0.22142857142857142; 0.30612244897959184; -2.243012837494856; 0.27859704931783513; 1.0166235624424495e-5; 8.449878574231078e-10 # SF
0.22142857142857142; 0.32653061224489793; -2.345053653822312; 0.27859704665114027; 1.6893997326024998e-6; -8.330196532465299e-10 # SF
0.22142857142857142; 0.3469387755102041; -2.4465860860258544; 0.2798938968168718; 0.08862629824230796; 0.07241792972938471 # SF
0.22142857142857142; 0.3673469387755102; -2.5160788150044398; 0.36656192925009723; 0.4690385189660289; 5.284543369243764 # SF
0.22142857142857142; 0.3877551020408163; -2.651175987307849; 0.27859706574649734; 0.002012896182210622; -6.966635502471882 # SF
0.22142857142857142; 0.40816326530612246; -2.752277351456659; 0.3092020667098818; 0.4069406333921708; 1.7401015682106535 # SF
0.22142857142857142; 0.42857142857142855; -2.8694706486152337; 0.3790214957057716; -0.2873573195204041; 5.070859963382813 # SF
0.22142857142857142; 0.4489795918367347; -2.9911556961628745; 0.3802222538119935; -0.2394246937008932; 0.1903305611047095 # SF
0.22142857142857142; 0.46938775510204084; -3.11570331555776; 0.382380631971347; -0.0006128939838427028; 0.3866332804965133 # SF
0.22142857142857142; 0.4897959183673469; -3.2381522715143656; 0.38237985334209146; 0.00041850488030815123; 1.1992512858251724e-6 # SF
0.22142857142857142; 0.5102040816326531; -3.360601271069284; 0.3823807189695385; -0.00010436807941520652; 1.2062214018701305e-6 # SF
0.22142857142857142; 0.5306122448979592; -3.483050252051164; 0.38238093291215813; -3.744457476743194e-5; -8.184129281606844e-8 # SF
0.22142857142857142; 0.5510204081632653; -3.6051017480657874; 0.38295282733690916; -0.09381979331006282; 0.050511903694242306 # SF
0.22142857142857142; 0.5714285714285714; -3.727647097583; 0.3831463528338275; 0.10637642381385402; 0.014368876624217122 # SF
0.22142857142857142; 0.5918367346938775; -3.84680721067406; 0.40601452653967685; -0.5225155430587713; 2.082273419421757 # SF
0.22142857142857142; 0.6122448979591837; -3.977918996341545; 0.4134385429818557; -0.5468405356454988; 0.8478439449133769 # SF
0.22142857142857142; 0.6326530612244898; -4.125886298561001; 0.42803428686033795; -0.049286353621097; 2.497946665151124 # SF
0.22142857142857142; 0.6530612244897959; -4.268820041469408; 0.428047164958675; 0.00026730754594516613; 0.010051527445855284 # SF
0.22142857142857142; 0.673469387755102; -4.41167718281625; 0.4280471691886145; -0.000271268977616355; -8.730066822728044e-9 # SF
0.22142857142857142; 0.6938775510204082; -4.554534330368039; 0.42804718229159766; 1.4543849458165729e-5; 3.062758546908127e-7 # SF
0.22142857142857142; 0.7142857142857143; -4.697095449753801; 0.4283298583656179; 0.07355904531798758; 0.020811791020762277 # SF
0.22142857142857142; 0.7346938775510204; -4.839539730073849; 0.4290243479861968; -0.1409247857928129; 0.05228373160406472 # SF
0.22142857142857142; 0.7551020408163265; -4.979463935569041; 0.43610659064120805; 0.3963543579995663; 0.5623760861876189 # SF
0.22142857142857142; 0.7755102040816326; -5.123269254758027; 0.44826937015178236; 0.5761471703949763; 1.2244171534906183 # SF
0.22142857142857142; 0.7959183673469388; -5.270724237661403; 0.43650861811243535; 0.4063079096597754; -1.2795608601308617 # SF
0.22142857142857142; 0.8163265306122449; -5.445597206407041; 0.45398318099220925; 0.10525662477652978; 3.270503891744239 # SF
0.22142857142857142; 0.8367346938775511; -5.6091446264983915; 0.45386148825313066; 0.0023330059007085823; 0.031042121319139408 # SF
0.22142857142857142; 0.8571428571428571; -5.772410215827329; 0.4538623392551955; 6.194666266912169e-5; 1.50750255410455e-5 # SF
0.22142857142857142; 0.8775510204081632; -5.935675522083911; 0.4538623496573475; -5.12485543746948e-5; 1.8483905371795962e-8 # SF
0.22142857142857142; 0.8979591836734694; -6.098881339002078; 0.4539213287044168; -0.036584557946764684; 0.00346721202827852 # SF
0.22142857142857142; 0.9183673469387755; -6.262001463631724; 0.4541230923416406; 0.08416491977791624; 0.014663599232255674 # SF
0.22142857142857142; 0.9387755102040817; -6.424862943532578; 0.45536611812350225; -0.20001151279942184; 0.08599148672832907 # SF
0.22142857142857142; 0.9591836734693877; -6.5882658182229745; 0.4669402436571475; 0.5497485587690468; 0.8981727142423006 # SF
0.22142857142857142; 0.9795918367346939; -6.76405064990195; 0.47679562139794696; 0.5866414215965614; 1.202642909706594 # SF
0.22142857142857142; 1.0; -6.954301027211916; 0.4782487513609186; 0.06352631582613763; 1.0647107804614298 # SF
0.22857142857142856; 0.0; -0.8504884414588884; 0.3231972039795985; -0.3786399889300316; NaN # SF
0.22857142857142856; 0.02040816326530612; -0.9480465040386966; 0.332465789561302; 0.002526382684917593; 61.250151685196315 # SF
0.22857142857142856; 0.04081632653061224; -1.0296796669890416; 0.332465562693841; 0.00012951876631240198; 0.0001514877421183124 # SF
0.22857142857142856; 0.061224489795918366; -1.1113105967642192; 0.3324658771807876; 0.0021534365475015162; 0.00022892994581470935 # SF
0.22857142857142856; 0.08163265306122448; -1.1918135645672163; 0.3323696792968215; 0.16186075933879673; 0.5168311229185056 # SF
0.22857142857142856; 0.10204081632653061; -1.2704791145097667; 0.3254509927517685; -0.4432872460161021; 4.579169384310946 # SF
0.22857142857142856; 0.12244897959183673; -1.362869752787124; 0.31343448508779415; 0.4211646319512787; 3.0033878839157633 # SF
0.22857142857142856; 0.14285714285714285; -1.4667671255412644; 0.2938524737300614; -0.20032125414874463; 2.8503824796803463 # SF
0.22857142857142856; 0.16326530612244897; -1.5700881692729096; 0.2900138450899834; 0.07543246514894074; 0.45438806278077754 # SF
0.22857142857142856; 0.1836734693877551; -1.6724388979049765; 0.2895218383743978; 0.026347702123526384; 0.06230338708353525 # SF
0.22857142857142856; 0.20408163265306123; -1.7745471694416395; 0.2894260193753724; -2.195251140635257e-10; 0.008584224478824409 # MI
0.22857142857142856; 0.22448979591836735; -1.8765879852209586; 0.2894260139041007; 6.28833235002015e-5; -4.90173580478855e-8 # SF
0.22857142857142856; 0.24489795918367346; -1.978628802102664; 0.28942602304993903; 6.437920433542133e-6; 4.8395778385454824e-8 # SF
0.22857142857142856; 0.2653061224489796; -2.0806696184239843; 0.2894260191882292; -7.73318549072181e-7; 6.548838138358914e-10 # SF
0.22857142857142856; 0.2857142857142857; -2.182710434743232; 0.28942602285622043; 9.487218621026578e-6; 7.659215483730874e-10 # SF
0.22857142857142856; 0.30612244897959184; -2.284751251068556; 0.28942601701257176; -1.0119755063522434e-6; -7.626030917763642e-10 # SF
0.22857142857142856; 0.32653061224489793; -2.3867920617427445; 0.28942580696062303; 0.00026066735568183974; 6.194580007672114e-7 # SF
0.22857142857142856; 0.3469387755102041; -2.4887716509983395; 0.2896271798257173; -0.029222816524610225; 0.007849686136302188 # SF
0.22857142857142856; 0.3673469387755102; -2.59077715529627; 0.2896874902619686; -0.04362534403349536; 0.009805690402772028 # SF
0.22857142857142856; 0.3877551020408163; -2.6907847461756917; 0.3155104949677128; 0.3871450629200237; 1.5160937380533817 # SF
0.22857142857142856; 0.40816326530612246; -2.8025925801708715; 0.38811497391721694; -0.16190276124745961; 5.545268969373415 # SF
0.22857142857142856; 0.42857142857142855; -2.913262724847871; 0.3650076408513996; 0.5112772078052011; -3.0400318205688706 # SF
0.22857142857142856; 0.4489795918367347; -3.0475655135161444; 0.38889369400337426; 0.05493062255396574; 2.7895796222376914 # SF
0.22857142857142856; 0.46938775510204084; -3.1699428253072983; 0.3888968453510979; -0.05432026356438701; -0.0007491334973667646 # SF
0.22857142857142856; 0.4897959183673469; -3.2926064703775095; 0.38897138768492145; 4.831082826010068e-5; 0.019992679687024947 # SF
0.22857142857142856; 0.5102040816326531; -3.415055247820231; 0.3889731548789084; 0.0012891803327240668; 1.015244246904351e-5 # SF
0.22857142857142856; 0.5306122448979592; -3.537504430274208; 0.3889714418811261; 3.4979883832192924e-5; -1.0110120990253982e-5 # SF
0.22857142857142856; 0.5510204081632653; -3.6599531392426217; 0.38897037948226054; 0.0023435454807402326; 3.074808146619504e-5 # SF
0.22857142857142856; 0.5714285714285714; -3.782369508722187; 0.38909558080867024; -0.04451623619505853; 0.011175864077517793 # SF
0.22857142857142856; 0.5918367346938775; -3.905635154752155; 0.4295114879578148; 0.47992903344325055; 3.9964595670542242 # SF
0.22857142857142856; 0.6122448979591837; -4.048362876171675; 0.4346020147143408; 0.14768285812153137; 1.197188796277867 # SF
0.22857142857142856; 0.6326530612244898; -4.191620258279439; 0.43483000559605367; 0.0005475785574553599; 0.09200603827113091 # SF
0.22857142857142856; 0.6530612244897959; -4.334477413114357; 0.4348301182993408; 3.894141387771992e-5; 1.2340676318452705e-6 # SF
0.22857142857142856; 0.673469387755102; -4.477334553999878; 0.434830101518894; 0.00013142634679647074; -1.0051616822374873e-7 # SF
0.22857142857142856; 0.6938775510204082; -4.6201081424552495; 0.4349013092393177; -0.035163841540867644; 0.005082994933126024 # SF
0.22857142857142856; 0.7142857142857143; -4.762935668865555; 0.434988795213584; -0.049825305410258085; 0.0039315769005104344 # SF
